"TS","Year","Month","DayOfMon","DayOfYear","Hour","Minute","WndDir_2m","WndDir_10m","WndSpd_2m","WndSpd_10m","WndSpd_Vert","WndSpd_2m_Std","WndSpd_10m_Std"
"2020-10-28 22:01:00","2020","10","28","302","22","1","235.7","210","3.038","4.704","-0.017","1.692","2.002"
"2020-10-28 22:02:00","2020","10","28","302","22","2","281","226.6","1.078","1.927","0.227","1.466","1.482"
"2020-10-28 22:03:00","2020","10","28","302","22","3","232.5","235.2","4.802","5.717","0","2.516","2.118"
"2020-10-28 22:04:00","2020","10","28","302","22","4","236","217.4","5.521","5.455","-0.618","1.126","2.022"
"2020-10-28 22:05:00","2020","10","28","302","22","5","219.4","181.4","4.149","4.9","-0.146","1.349","2.052"
"2020-10-28 22:06:00","2020","10","28","302","22","6","185.4","224.8","2.842","2.189","-0.002","0.988","1.032"
"2020-10-28 22:07:00","2020","10","28","302","22","7","206.5","239.2","5.227","6.043","-0.203","1.689","1.08"
"2020-10-28 22:08:00","2020","10","28","302","22","8","194","228.9","6.043","6.403","-0.512","1.524","1.948"
"2020-10-28 22:09:00","2020","10","28","302","22","9","275.4","236.8","8.33","12.38","-0.23","2.363","3.622"
"2020-10-28 22:10:00","2020","10","28","302","22","10","226.5","209.9","2.842","4.345","0.018","1.911","2.442"
"2020-10-28 22:11:00","2020","10","28","302","22","11","244.6","271.8","5.553","7.121","0.104","0.99","1.559"
"2020-10-28 22:12:00","2020","10","28","302","22","12","200.9","224.4","7.121","5.619","-0.566","1.669","2.26"
"2020-10-28 22:13:00","2020","10","28","302","22","13","254","265.2","1.993","2.058","0","1.797","2.13"
"2020-10-28 22:14:00","2020","10","28","302","22","14","224.5","202.4","2.221","2.875","-0.304","2.466","2.031"
"2020-10-28 22:15:00","2020","10","28","302","22","15","240","232","8.49","10.65","0.161","3.394","3.712"
"2020-10-28 22:16:00","2020","10","28","302","22","16","242.9","226.3","6.305","8.92","0.113","2.241","3.076"
"2020-10-28 22:17:00","2020","10","28","302","22","17","201.6","220.4","4.508","6.599","-0.392","1.62","1.649"
"2020-10-28 22:18:00","2020","10","28","302","22","18","279.9","259.8","2.94","2.94","0.372","1.455","2.021"
"2020-10-28 22:19:00","2020","10","28","302","22","19","211","236.4","4.508","6.272","0.233","1.515","1.464"
"2020-10-28 22:20:00","2020","10","28","302","22","20","260.5","274.8","2.711","2.711","0.467","1.609","2.148"
"2020-10-28 22:21:00","2020","10","28","302","22","21","255.7","249.8","2.646","3.43","-0.09","1.691","1.454"
"2020-10-28 22:22:00","2020","10","28","302","22","22","180","196.7","4.345","3.789","0","1.475","0.953"
"2020-10-28 22:23:00","2020","10","28","302","22","23","191.5","192.4","3.561","4.443","-0.024","1.023","1.998"
"2020-10-28 22:24:00","2020","10","28","302","22","24","226.1","206.8","6.729","5.455","-0.301","1.609","2.244"
"2020-10-28 22:25:00","2020","10","28","302","22","25","213","215.2","1.895","2.287","0.212","0.93","1.299"
"2020-10-28 22:26:00","2020","10","28","302","22","26","217.5","203.1","1.895","2.221","0.105","0.857","1.323"
"2020-10-28 22:27:00","2020","10","28","302","22","27","180.2","166","4.573","9.21","-1.059","1.625","1.842"
"2020-10-28 22:28:00","2020","10","28","302","22","28","261.2","230.8","2.515","2.156","-0.066","2.085","1.664"
"2020-10-28 22:29:00","2020","10","28","302","22","29","239","186","6.272","7.089","-0.533","2.195","1.679"
"2020-10-28 22:30:00","2020","10","28","302","22","30","215","212.9","5.292","7.252","0.045","2.293","2.889"
"2020-10-28 22:31:00","2020","10","28","302","22","31","206.9","240.7","6.076","6.958","-0.056","1.151","1.254"
"2020-10-28 22:32:00","2020","10","28","302","22","32","264.6","257.3","3.593","5.325","-0.035","2.035","2.408"
"2020-10-28 22:33:00","2020","10","28","302","22","33","261.1","263.3","5.194","8.49","0.131","1.58","1.088"
"2020-10-28 22:34:00","2020","10","28","302","22","34","251.8","202.4","2.744","4.802","0.301","1.466","2.168"
"2020-10-28 22:35:00","2020","10","28","302","22","35","274","259.6","4.083","6.566","-0.527","1.379","2.147"
"2020-10-28 22:36:00","2020","10","28","302","22","36","238.3","268.7","4.214","4.018","-0.133","1.36","2.065"
"2020-10-28 22:37:00","2020","10","28","302","22","37","233.4","230.2","7.285","8.82","-0.875","2.12","2.569"
"2020-10-28 22:38:00","2020","10","28","302","22","38","245.3","226.1","2.744","3.561","-0.12","1.688","1.287"
"2020-10-28 22:39:00","2020","10","28","302","22","39","263.3","231.6","1.699","2.254","0.282","1.963","1.959"
"2020-10-28 22:40:00","2020","10","28","302","22","40","140.7","174.2","1.437","3.495","0.051","1.041","1.522"
"2020-10-28 22:41:00","2020","10","28","302","22","41","161.5","178.3","5.913","9.11","0.045","1.296","2.016"
"2020-10-28 22:42:00","2020","10","28","302","22","42","258","237.7","3.005","5.782","0.366","1.19","2.317"
"2020-10-28 22:43:00","2020","10","28","302","22","43","243.1","239.6","7.807","10.52","-0.586","3.116","3.816"
"2020-10-28 22:44:00","2020","10","28","302","22","44","234.9","226.7","7.905","10.03","-0.065","1.192","1.457"
"2020-10-28 22:45:00","2020","10","28","302","22","45","201.2","234.6","5.88","7.481","-0.264","2.544","2.799"
"2020-10-28 22:46:00","2020","10","28","302","22","46","215.8","216","4.083","5.651","0.113","1.253","1.78"
"2020-10-28 22:47:00","2020","10","28","302","22","47","206.8","200.9","3.299","5.913","0.624","3.11","3.384"
"2020-10-28 22:48:00","2020","10","28","302","22","48","235.5","211.9","7.089","9.54","-0.096","2.403","2.499"
"2020-10-28 22:49:00","2020","10","28","302","22","49","245.1","232.1","6.501","8.53","-0.098","1.198","1.313"
"2020-10-28 22:50:00","2020","10","28","302","22","50","225.5","258.9","3.855","4.998","-0.098","1.104","1.566"
"2020-10-28 22:51:00","2020","10","28","302","22","51","308.3","227.1","5.194","6.795","-1.145","1.458","2.553"
"2020-10-28 22:52:00","2020","10","28","302","22","52","304.8","220.8","1.307","2.025","0.124","1.162","1.271"
"2020-10-28 22:53:00","2020","10","28","302","22","53","213.5","196.5","5.455","11.66","-0.905","1.666","3.311"
"2020-10-28 22:54:00","2020","10","28","302","22","54","231.5","223.4","2.385","3.463","0.256","1.52","2.079"
"2020-10-28 22:55:00","2020","10","28","302","22","55","258.6","220.9","6.043","7.056","-0.048","2.128","2.2"
"2020-10-28 22:56:00","2020","10","28","302","22","56","217.8","170.6","4.737","6.337","-0.003","1.692","1.898"
"2020-10-28 22:57:00","2020","10","28","302","22","57","180.8","215.8","5.521","6.337","0","1.481","2.462"
"2020-10-28 22:58:00","2020","10","28","302","22","58","250.2","258.2","2.842","5.88","-0.164","1.827","1.608"
"2020-10-28 22:59:00","2020","10","28","302","22","59","221.6","234.5","6.239","6.403","-0.114","1.143","1.229"
"2020-10-28 23:00:00","2020","10","28","302","23","0","257.3","229","2.646","3.659","0","0.6","1.053"
"2020-10-28 23:01:00","2020","10","28","302","23","1","262.1","247.1","4.018","6.011","-0.113","1.648","1.118"
"2020-10-28 23:02:00","2020","10","28","302","23","2","259.8","215.2","2.483","5.096","0","1.248","0.954"
"2020-10-28 23:03:00","2020","10","28","302","23","3","220","223.6","4.671","5.586","0.261","0.713","1.309"
"2020-10-28 23:04:00","2020","10","28","302","23","4","193.9","220.6","4.639","5.684","-0.456","0.907","0.983"
"2020-10-28 23:05:00","2020","10","28","302","23","5","236.2","226.5","2.515","4.377","-0.072","1.165","0.94"
"2020-10-28 23:06:00","2020","10","28","302","23","6","229.6","240.2","2.287","2.287","0.026","0.672","0.841"
"2020-10-28 23:07:00","2020","10","28","302","23","7","197.9","208.7","2.94","3.691","0.072","0.776","0.845"
"2020-10-28 23:08:00","2020","10","28","302","23","8","209.9","245.2","2.94","4.312","0.142","2.391","2.678"
"2020-10-28 23:09:00","2020","10","28","302","23","9","245.3","231","4.345","7.709","-0.08","1.289","1.353"
"2020-10-28 23:10:00","2020","10","28","302","23","10","230.7","234.6","4.867","7.971","-0.358","1.26","1.625"
"2020-10-28 23:11:00","2020","10","28","302","23","11","190.2","204.1","4.475","5.063","0.069","0.82","1.391"
"2020-10-28 23:12:00","2020","10","28","302","23","12","208.5","210.4","6.37","6.664","-0.077","2.183","2.142"
"2020-10-28 23:13:00","2020","10","28","302","23","13","193.8","208.1","0.947","4.345","0.002","1.697","1.894"
"2020-10-28 23:14:00","2020","10","28","302","23","14","251.2","260.1","4.018","3.626","0.155","1.217","1.173"
"2020-10-28 23:15:00","2020","10","28","302","23","15","236.5","241","5.161","5.39","-0.128","1.451","1.453"
"2020-10-28 23:16:00","2020","10","28","302","23","16","213","210.7","4.671","5.717","0.11","1.096","1.096"
"2020-10-28 23:17:00","2020","10","28","302","23","17","255.9","249.4","6.403","6.501","-0.243","1.207","1.489"
"2020-10-28 23:18:00","2020","10","28","302","23","18","250.8","233.3","4.181","3.887","-0.045","1.648","1.435"
"2020-10-28 23:19:00","2020","10","28","302","23","19","244.1","221.1","4.312","5.161","0.124","1.237","1.04"
"2020-10-28 23:20:00","2020","10","28","302","23","20","205.5","192.9","2.254","4.508","-0.303","0.85","0.679"
"2020-10-28 23:21:00","2020","10","28","302","23","21","215.4","219.6","7.285","9.34","-0.874","1.965","2.185"
"2020-10-28 23:22:00","2020","10","28","302","23","22","265.8","262.2","4.573","6.435","0","1.582","1.85"
"2020-10-28 23:23:00","2020","10","28","302","23","23","233.5","240.7","3.365","5.063","0.056","1.032","2.003"
"2020-10-28 23:24:00","2020","10","28","302","23","24","202","219.8","6.729","7.285","-0.5","1.657","1.427"
"2020-10-28 23:25:00","2020","10","28","302","23","25","227.3","229.3","3.169","4.247","-0.066","1.282","1.266"
"2020-10-28 23:26:00","2020","10","28","302","23","26","239.9","230.8","3.169","4.377","0.035","1.375","0.92"
"2020-10-28 23:27:00","2020","10","28","302","23","27","232.1","251.7","5.161","6.925","0","1.337","1.1"
"2020-10-28 23:28:00","2020","10","28","302","23","28","221.7","195.2","5.88","7.611","0.119","1.437","2.181"
"2020-10-28 23:29:00","2020","10","28","302","23","29","234.4","257.4","4.508","5.847","0.017","0.809","1.088"
"2020-10-28 23:30:00","2020","10","28","302","23","30","199","190.5","5.488","5.717","0.081","1.158","1.137"
"2020-10-28 23:31:00","2020","10","28","302","23","31","255.8","253.3","3.528","6.599","-0.054","0.85","1.235"
"2020-10-28 23:32:00","2020","10","28","302","23","32","220.4","241.8","2.581","3.659","0.042","0.797","0.881"
"2020-10-28 23:33:00","2020","10","28","302","23","33","267.9","249.4","1.568","5.031","-0.042","0.726","0.691"
"2020-10-28 23:34:00","2020","10","28","302","23","34","277.4","229.3","0.686","3.92","0.196","1.263","1.273"
"2020-10-28 23:35:00","2020","10","28","302","23","35","249.2","249.2","2.711","3.071","0.024","0.553","0.621"
"2020-10-28 23:36:00","2020","10","28","302","23","36","203.1","154.5","1.339","2.581","0.586","1.044","1.011"
"2020-10-28 23:37:00","2020","10","28","302","23","37","240.3","222.7","4.083","6.599","0.026","0.645","1.491"
"2020-10-28 23:38:00","2020","10","28","302","23","38","246.4","230.3","3.201","3.822","0.005","1.413","1.206"
"2020-10-28 23:39:00","2020","10","28","302","23","39","259.8","226.5","0.98","1.829","0","1.217","1.811"
"2020-10-28 23:40:00","2020","10","28","302","23","40","274.2","246.8","2.123","2.646","0.003","0.67","0.944"
"2020-10-28 23:41:00","2020","10","28","302","23","41","262.7","250.1","2.287","2.777","0.009","0.883","1.107"
"2020-10-28 23:42:00","2020","10","28","302","23","42","240.2","235.7","3.887","4.149","0","1.005","0.692"
"2020-10-28 23:43:00","2020","10","28","302","23","43","294","262.1","3.201","5.782","-0.349","0.913","1.577"
"2020-10-28 23:44:00","2020","10","28","302","23","44","252.9","251.8","5.782","8.13","-0.301","1.145","1.233"
"2020-10-28 23:45:00","2020","10","28","302","23","45","202.4","219.8","5.194","5.782","-0.018","1.275","1.203"
"2020-10-28 23:46:00","2020","10","28","302","23","46","235.1","283.6","3.299","4.41","0.375","0.964","0.889"
"2020-10-28 23:47:00","2020","10","28","302","23","47","228","254.9","4.181","5.325","-0.003","0.687","1.23"
"2020-10-28 23:48:00","2020","10","28","302","23","48","238.9","215.4","1.829","3.789","0","0.865","0.791"
"2020-10-28 23:49:00","2020","10","28","302","23","49","267.6","266.6","2.515","2.777","0.024","0.829","0.644"
"2020-10-28 23:50:00","2020","10","28","302","23","50","272.2","271.2","1.764","2.809","0.12","0.837","0.789"
"2020-10-28 23:51:00","2020","10","28","302","23","51","221.6","200.5","3.234","5.847","0.167","1.233","1.162"
"2020-10-28 23:52:00","2020","10","28","302","23","52","243.8","232.7","2.548","5.096","-0.087","0.879","1.51"
"2020-10-28 23:53:00","2020","10","28","302","23","53","244.9","259.5","3.724","5.978","0.087","0.932","0.772"
"2020-10-28 23:54:00","2020","10","28","302","23","54","256.1","273.1","4.083","4.377","0.544","1.423","2.291"
"2020-10-28 23:55:00","2020","10","28","302","23","55","221.4","232.9","7.709","8.98","-0.444","1.294","1.557"
"2020-10-28 23:56:00","2020","10","28","302","23","56","232.9","296.7","3.397","3.887","-0.035","1.08","1.302"
"2020-10-28 23:57:00","2020","10","28","302","23","57","244.3","220.2","3.463","4.508","0.015","0.864","1.403"
"2020-10-28 23:58:00","2020","10","28","302","23","58","203.3","203.3","5.129","6.207","-0.649","1.085","1.129"
"2020-10-28 23:59:00","2020","10","28","302","23","59","245.7","267.8","4.769","6.468","-0.005","1.398","1.926"
"2020-10-29 00:00:00","2020","10","29","303","0","0","224.8","210.7","4.965","6.599","-0.05","1.357","1.138"
"2020-10-29 00:01:00","2020","10","29","303","0","1","245.6","225.8","4.737","6.37","-0.205","0.899","0.843"
"2020-10-29 00:02:00","2020","10","29","303","0","2","205","218.3","3.953","4.214","0.325","0.728","0.491"
"2020-10-29 00:03:00","2020","10","29","303","0","3","221.2","227","5.423","7.481","-0.38","1.378","1.906"
"2020-10-29 00:04:00","2020","10","29","303","0","4","209.5","248.5","4.508","7.154","0.078","1.032","1.339"
"2020-10-29 00:05:00","2020","10","29","303","0","5","262.4","243.3","4.247","6.37","-0.027","0.731","1.453"
"2020-10-29 00:06:00","2020","10","29","303","0","6","253.1","233.8","6.533","8.85","-0.619","1.373","1.436"
"2020-10-29 00:07:00","2020","10","29","303","0","7","240.5","229.4","5.619","7.579","0.005","0.718","0.959"
"2020-10-29 00:08:00","2020","10","29","303","0","8","258.5","238.4","5.749","6.239","-0.124","2.078","1.614"
"2020-10-29 00:09:00","2020","10","29","303","0","9","241.6","247.7","5.227","6.86","-0.021","1.076","1.454"
"2020-10-29 00:10:00","2020","10","29","303","0","10","240.8","245.5","2.777","5.782","-0.02","0.75","1.208"
"2020-10-29 00:11:00","2020","10","29","303","0","11","238.8","269.5","4.9","3.365","0.199","1.2","1.635"
"2020-10-29 00:12:00","2020","10","29","303","0","12","216.9","229.3","2.94","5.129","-0.018","1.041","1.343"
"2020-10-29 00:13:00","2020","10","29","303","0","13","258.8","254.5","3.463","5.488","0.051","1.077","1.271"
"2020-10-29 00:14:00","2020","10","29","303","0","14","270","230.8","3.201","3.724","-0.249","0.752","1.122"
"2020-10-29 00:15:00","2020","10","29","303","0","15","213.5","253.4","4.933","5.782","-0.239","1.017","0.974"
"2020-10-29 00:16:00","2020","10","29","303","0","16","222.7","217.2","3.985","5.096","0.062","1.237","0.804"
"2020-10-29 00:17:00","2020","10","29","303","0","17","249.1","261.6","2.711","4.41","0.05","1.337","1.287"
"2020-10-29 00:18:00","2020","10","29","303","0","18","241.9","251.9","5.455","5.553","-0.072","0.712","1.014"
"2020-10-29 00:19:00","2020","10","29","303","0","19","235.7","224.5","3.953","4.345","-0.143","1.356","1.587"
"2020-10-29 00:20:00","2020","10","29","303","0","20","220.3","221.3","5.749","6.631","-0.375","0.994","1.118"
"2020-10-29 00:21:00","2020","10","29","303","0","21","235.2","257.4","1.535","2.613","0.003","0.728","0.842"
"2020-10-29 00:22:00","2020","10","29","303","0","22","245.4","249.3","2.189","4.116","-0.077","0.556","0.628"
"2020-10-29 00:23:00","2020","10","29","303","0","23","228.9","231","2.907","3.463","-0.119","0.572","0.533"
"2020-10-29 00:24:00","2020","10","29","303","0","24","211.5","220.8","3.234","7.415","-0.212","0.777","1.437"
"2020-10-29 00:25:00","2020","10","29","303","0","25","249.9","237.5","2.45","3.365","0.011","0.796","1.142"
"2020-10-29 00:26:00","2020","10","29","303","0","26","250.1","260.2","3.005","5.39","0.024","0.585","0.945"
"2020-10-29 00:27:00","2020","10","29","303","0","27","255.3","231.3","5.325","5.651","-0.613","1.049","0.883"
"2020-10-29 00:28:00","2020","10","29","303","0","28","214.1","224.3","3.201","4.279","-0.068","1.095","1.041"
"2020-10-29 00:29:00","2020","10","29","303","0","29","236.4","238.2","3.463","3.201","-0.035","0.789","1.054"
"2020-10-29 00:30:00","2020","10","29","303","0","30","266.2","221.8","1.111","1.405","0.044","0.685","0.978"
"2020-10-29 00:31:00","2020","10","29","303","0","31","237.8","232.9","2.156","3.005","0","0.802","1.081"
"2020-10-29 00:32:00","2020","10","29","303","0","32","216.4","249.4","2.156","2.809","0.021","0.732","1.375"
"2020-10-29 00:33:00","2020","10","29","303","0","33","258","224.8","1.797","2.581","0.068","0.654","0.985"
"2020-10-29 00:34:00","2020","10","29","303","0","34","235","239","2.417","3.169","0","0.426","0.636"
"2020-10-29 00:35:00","2020","10","29","303","0","35","218.6","221","6.109","4.998","-0.271","1.428","1.574"
"2020-10-29 00:36:00","2020","10","29","303","0","36","237.6","250","3.234","4.018","-0.054","0.81","0.855"
"2020-10-29 00:37:00","2020","10","29","303","0","37","245.3","246.9","3.43","2.875","0.075","0.746","0.677"
"2020-10-29 00:38:00","2020","10","29","303","0","38","204.9","209.1","4.116","3.659","-0.116","0.702","0.81"
"2020-10-29 00:39:00","2020","10","29","303","0","39","239.9","264","2.156","4.769","0","1.259","1.09"
"2020-10-29 00:40:00","2020","10","29","303","0","40","252.7","267.2","2.94","2.94","-0.089","0.817","0.755"
"2020-10-29 00:41:00","2020","10","29","303","0","41","240.1","263.5","1.699","2.319","-0.146","0.47","0.537"
"2020-10-29 00:42:00","2020","10","29","303","0","42","253.4","231.6","2.319","4.639","-0.211","0.963","0.988"
"2020-10-29 00:43:00","2020","10","29","303","0","43","225.1","237.1","2.515","2.581","-0.002","0.44","0.902"
