"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.869610660E1,-3.461140060E1,-2.605920029E1,-3.441619873E1
2.870610660E1,-3.463579941E1,-2.607139969E1,-3.440399933E1
2.871610660E1,-3.463579941E1,-2.605920029E1,-3.441619873E1
2.872610660E1,-3.464799881E1,-2.604699898E1,-3.434299850E1
2.873610660E1,-3.458699799E1,-2.603479958E1,-3.424539948E1
2.874610660E1,-3.455039978E1,-2.603479958E1,-3.423320007E1
2.875610660E1,-3.456259918E1,-2.602260017E1,-3.429420090E1
2.876610660E1,-3.459920120E1,-2.598600006E1,-3.439179993E1
2.877610660E1,-3.459920120E1,-2.603479958E1,-3.440399933E1
2.878610660E1,-3.453820038E1,-2.601039886E1,-3.448939896E1
2.879610660E1,-3.453820038E1,-2.588839912E1,-3.457479858E1
2.880610660E1,-3.452600098E1,-2.582740021E1,-3.467239761E1
2.881610660E1,-3.456259918E1,-2.577859879E1,-3.478219986E1
2.882610660E1,-3.457479858E1,-2.569319916E1,-3.478219986E1
2.883610660E1,-3.457479858E1,-2.570539856E1,-3.479439926E1
2.884610660E1,-3.452600098E1,-2.572979927E1,-3.477000046E1
2.885610660E1,-3.447719955E1,-2.569319916E1,-3.483099747E1
2.886610660E1,-3.447719955E1,-2.572979927E1,-3.485540009E1
2.887610660E1,-3.440399933E1,-2.580299950E1,-3.474559784E1
2.888610660E1,-3.439179993E1,-2.590060043E1,-3.470899963E1
2.889610660E1,-3.435519791E1,-2.591279984E1,-3.472119904E1
2.890610660E1,-3.431859970E1,-2.594939995E1,-3.479439926E1
2.891610660E1,-3.428199768E1,-2.593719864E1,-3.477000046E1
2.892610660E1,-3.426979828E1,-2.602260017E1,-3.472119904E1
2.893610660E1,-3.426979828E1,-2.605920029E1,-3.468460083E1
2.894610660E1,-3.419659805E1,-2.613239861E1,-3.463579941E1
2.895610660E1,-3.420879745E1,-2.616899872E1,-3.468460083E1
2.896610660E1,-3.415999985E1,-2.610799980E1,-3.464799881E1
2.897610660E1,-3.413560104E1,-2.613239861E1,-3.457479858E1
2.898610660E1,-3.406240082E1,-2.622999954E1,-3.450159836E1
2.899610660E1,-3.403799820E1,-2.622999954E1,-3.448939896E1
2.900610660E1,-3.397700119E1,-2.616899872E1,-3.451379776E1
2.901610660E1,-3.392819977E1,-2.622999954E1,-3.455039978E1
2.902610660E1,-3.385499954E1,-2.619339943E1,-3.453820038E1
2.903610660E1,-3.373299789E1,-2.626659966E1,-3.451379776E1
2.904610660E1,-3.370859909E1,-2.633979988E1,-3.458699799E1
2.905610660E1,-3.364759827E1,-2.635199928E1,-3.468460083E1
2.906610660E1,-3.359880066E1,-2.635199928E1,-3.480659866E1
2.907610660E1,-3.352560043E1,-2.640079880E1,-3.485540009E1
2.908610660E1,-3.344020081E1,-2.640079880E1,-3.492860031E1
2.909610660E1,-3.331819916E1,-2.636419868E1,-3.492860031E1
2.910610660E1,-3.323279953E1,-2.640079880E1,-3.512379837E1
2.911610660E1,-3.318399811E1,-2.642519951E1,-3.525799942E1
2.912610660E1,-3.304980087E1,-2.646179962E1,-3.531900024E1
2.913610660E1,-3.296440125E1,-2.655939865E1,-3.525799942E1
2.914610660E1,-3.281800079E1,-2.657159996E1,-3.527019882E1
2.915610660E1,-3.270819855E1,-2.665699959E1,-3.534339905E1
2.916610660E1,-3.258620071E1,-2.677899933E1,-3.541659927E1
2.917610660E1,-3.247639847E1,-2.686439896E1,-3.550199890E1
2.918610660E1,-3.241539764E1,-2.691320038E1,-3.551419830E1
2.919610660E1,-3.220800018E1,-2.699860001E1,-3.553860092E1
2.920610660E1,-3.209819794E1,-2.699860001E1,-3.558739853E1
2.921610660E1,-3.196399879E1,-2.704739952E1,-3.574599838E1
2.922610660E1,-3.193959999E1,-2.708399963E1,-3.581919861E1
2.923610660E1,-3.182979965E1,-2.713279915E1,-3.584359741E1
2.924610660E1,-3.173219872E1,-2.716939926E1,-3.581919861E1
2.925610660E1,-3.164679909E1,-2.719379997E1,-3.588019943E1
2.926610660E1,-3.159799957E1,-2.726700020E1,-3.581919861E1
2.927610660E1,-3.152479935E1,-2.725479889E1,-3.570940018E1
2.928610660E1,-3.143939972E1,-2.740119934E1,-3.562400055E1
2.929610660E1,-3.141499901E1,-2.743779945E1,-3.547760010E1
2.930610660E1,-3.136619949E1,-2.754759979E1,-3.539220047E1
2.931610660E1,-3.136619949E1,-2.753540039E1,-3.535559845E1
2.932610660E1,-3.142720032E1,-2.758419991E1,-3.533119965E1
2.933610660E1,-3.141499901E1,-2.771839905E1,-3.520919800E1
2.934610660E1,-3.137839890E1,-2.771839905E1,-3.509939957E1
2.935610660E1,-3.145159912E1,-2.775499916E1,-3.517259979E1
2.936610660E1,-3.150039864E1,-2.777939987E1,-3.524580002E1
2.937610660E1,-3.150039864E1,-2.780379868E1,-3.529459763E1
2.938610660E1,-3.158580017E1,-2.776719856E1,-3.531900024E1
2.939610660E1,-3.158580017E1,-2.779159927E1,-3.524580002E1
2.940610660E1,-3.157359886E1,-2.774279976E1,-3.529459763E1
2.941610660E1,-3.162240028E1,-2.768179893E1,-3.525799942E1
2.942610660E1,-3.168339920E1,-2.765740013E1,-3.520919800E1
2.943610660E1,-3.180539894E1,-2.766959953E1,-3.507500076E1
2.944610660E1,-3.184199905E1,-2.759639931E1,-3.492860031E1
2.945610660E1,-3.200059891E1,-2.754759979E1,-3.480659866E1
2.946610660E1,-3.209819794E1,-2.755979919E1,-3.464799881E1
2.947610660E1,-3.223239899E1,-2.748659897E1,-3.466019821E1
2.948610660E1,-3.240319824E1,-2.744999886E1,-3.445280075E1
2.949610660E1,-3.254959869E1,-2.738899994E1,-3.440399933E1
2.950610660E1,-3.265940094E1,-2.732799911E1,-3.439179993E1
2.951610660E1,-3.280579758E1,-2.721819878E1,-3.447719955E1
2.952610660E1,-3.292779922E1,-2.719379997E1,-3.440399933E1
2.953610660E1,-3.298880005E1,-2.719379997E1,-3.434299850E1
2.954610660E1,-3.302539825E1,-2.719379997E1,-3.430640030E1
2.955610660E1,-3.319619751E1,-2.724259949E1,-3.418439865E1
2.956610660E1,-3.326939774E1,-2.729139900E1,-3.418439865E1
2.957610660E1,-3.334259796E1,-2.732799911E1,-3.415999985E1
2.958610660E1,-3.342799759E1,-2.736459923E1,-3.412339783E1
2.959610660E1,-3.344020081E1,-2.746220016E1,-3.398920059E1
2.960610660E1,-3.353779984E1,-2.747439957E1,-3.401359940E1
2.961610660E1,-3.358660126E1,-2.744999886E1,-3.405019760E1
2.962610660E1,-3.362319946E1,-2.744999886E1,-3.396479797E1
2.963610660E1,-3.358660126E1,-2.746220016E1,-3.395259857E1
2.964610660E1,-3.357439804E1,-2.743779945E1,-3.392819977E1
2.965610660E1,-3.361100006E1,-2.743779945E1,-3.387939835E1
2.966610660E1,-3.361100006E1,-2.742560005E1,-3.385499954E1
2.967610660E1,-3.365979767E1,-2.734020042E1,-3.385499954E1
2.968610660E1,-3.367200089E1,-2.730360031E1,-3.380619812E1
2.969610660E1,-3.365979767E1,-2.732799911E1,-3.372079849E1
2.970610660E1,-3.370859909E1,-2.725479889E1,-3.386719894E1
2.971610660E1,-3.373299789E1,-2.714499855E1,-3.395259857E1
2.972610660E1,-3.376959991E1,-2.705959892E1,-3.392819977E1
2.973610660E1,-3.378179932E1,-2.702299881E1,-3.394039917E1
2.974610660E1,-3.381839752E1,-2.701079941E1,-3.392819977E1
2.975610660E1,-3.378179932E1,-2.707180023E1,-3.390380096E1
2.976610660E1,-3.376959991E1,-2.710840034E1,-3.392819977E1
2.977610660E1,-3.385499954E1,-2.705959892E1,-3.400139999E1
2.978610660E1,-3.385499954E1,-2.708399963E1,-3.392819977E1
2.979610660E1,-3.384280014E1,-2.716939926E1,-3.379399872E1
2.980610660E1,-3.378179932E1,-2.725479889E1,-3.381839752E1
2.981610660E1,-3.380619812E1,-2.726700020E1,-3.376959991E1
2.982610660E1,-3.380619812E1,-2.725479889E1,-3.384280014E1
2.983610660E1,-3.383060074E1,-2.716939926E1,-3.375740051E1
2.984610660E1,-3.386719894E1,-2.712059975E1,-3.372079849E1
2.985610660E1,-3.385499954E1,-2.710840034E1,-3.374520111E1
2.986610660E1,-3.386719894E1,-2.704739952E1,-3.373299789E1
2.987610660E1,-3.390380096E1,-2.698639870E1,-3.384280014E1
2.988610660E1,-3.400139999E1,-2.696199989E1,-3.391600037E1
2.989610660E1,-3.397700119E1,-2.693759918E1,-3.400139999E1
2.990610660E1,-3.403799820E1,-2.692539978E1,-3.401359940E1
2.991610660E1,-3.407460022E1,-2.696199989E1,-3.411119843E1
2.992610660E1,-3.412339783E1,-2.693759918E1,-3.415999985E1
2.993610660E1,-3.407460022E1,-2.691320038E1,-3.411119843E1
2.994610660E1,-3.409899902E1,-2.701079941E1,-3.406240082E1
2.995610660E1,-3.407460022E1,-2.704739952E1,-3.397700119E1
2.996610660E1,-3.403799820E1,-2.698639870E1,-3.389159775E1
2.997610660E1,-3.398920059E1,-2.694979858E1,-3.384280014E1
2.998610660E1,-3.392819977E1,-2.693759918E1,-3.386719894E1
2.999610660E1,-3.390380096E1,-2.692539978E1,-3.385499954E1
3.000610660E1,-3.387939835E1,-2.692539978E1,-3.379399872E1
3.001610660E1,-3.392819977E1,-2.697419930E1,-3.381839752E1
3.002610660E1,-3.394039917E1,-2.686439896E1,-3.386719894E1
3.003610660E1,-3.391600037E1,-2.680340004E1,-3.389159775E1
3.004610660E1,-3.395259857E1,-2.679119873E1,-3.391600037E1
3.005610660E1,-3.398920059E1,-2.677899933E1,-3.394039917E1
3.006610660E1,-3.405019760E1,-2.677899933E1,-3.389159775E1
3.007610660E1,-3.407460022E1,-2.673019981E1,-3.384280014E1
3.008610660E1,-3.403799820E1,-2.673019981E1,-3.380619812E1
3.009610660E1,-3.408679962E1,-2.668140030E1,-3.383060074E1
3.010610660E1,-3.406240082E1,-2.670579910E1,-3.387939835E1
3.011610660E1,-3.414780045E1,-2.670579910E1,-3.390380096E1
3.012610660E1,-3.420879745E1,-2.662039948E1,-3.386719894E1
3.013610660E1,-3.428199768E1,-2.662039948E1,-3.390380096E1
3.014610660E1,-3.431859970E1,-2.658379936E1,-3.387939835E1
3.015610660E1,-3.437960052E1,-2.654719925E1,-3.394039917E1
3.016610660E1,-3.446500015E1,-2.648620033E1,-3.401359940E1
3.017610660E1,-3.446500015E1,-2.643739891E1,-3.400139999E1
3.018610660E1,-3.451379776E1,-2.637639999E1,-3.390380096E1
3.019610660E1,-3.456259918E1,-2.636419868E1,-3.395259857E1
3.020610660E1,-3.453820038E1,-2.646179962E1,-3.397700119E1
3.021610660E1,-3.457479858E1,-2.642519951E1,-3.392819977E1
3.022610660E1,-3.463579941E1,-2.642519951E1,-3.392819977E1
3.023610660E1,-3.463579941E1,-2.636419868E1,-3.397700119E1
3.024610660E1,-3.463579941E1,-2.635199928E1,-3.397700119E1
3.025610660E1,-3.463579941E1,-2.638859940E1,-3.392819977E1
3.026610660E1,-3.466019821E1,-2.638859940E1,-3.390380096E1
3.027610660E1,-3.467239761E1,-2.635199928E1,-3.387939835E1
3.028610660E1,-3.474559784E1,-2.629100037E1,-3.391600037E1
3.029610660E1,-3.473339844E1,-2.631539917E1,-3.386719894E1
3.030610660E1,-3.464799881E1,-2.626659966E1,-3.387939835E1
3.031610660E1,-3.461140060E1,-2.629100037E1,-3.389159775E1
3.032610660E1,-3.464799881E1,-2.624219894E1,-3.394039917E1
3.033610660E1,-3.477000046E1,-2.608359909E1,-3.409899902E1
3.034610660E1,-3.468460083E1,-2.603479958E1,-3.420879745E1
3.035610660E1,-3.464799881E1,-2.597379875E1,-3.414780045E1
3.036610660E1,-3.462360001E1,-2.593719864E1,-3.412339783E1
3.037610660E1,-3.463579941E1,-2.580299950E1,-3.420879745E1
3.038610660E1,-3.464799881E1,-2.577859879E1,-3.420879745E1
3.039610660E1,-3.469680023E1,-2.577859879E1,-3.414780045E1
3.040610660E1,-3.464799881E1,-2.588839912E1,-3.406240082E1
3.041610660E1,-3.452600098E1,-2.597379875E1,-3.396479797E1
3.042610660E1,-3.457479858E1,-2.597379875E1,-3.397700119E1
3.043610660E1,-3.456259918E1,-2.592499924E1,-3.411119843E1
3.044610660E1,-3.445280075E1,-2.592499924E1,-3.419659805E1
3.045610660E1,-3.442839813E1,-2.598600006E1,-3.419659805E1
3.046610660E1,-3.445280075E1,-2.599819946E1,-3.420879745E1
3.047610660E1,-3.445280075E1,-2.598600006E1,-3.425759888E1
3.048610660E1,-3.450159836E1,-2.586400032E1,-3.429420090E1
3.049610660E1,-3.450159836E1,-2.582740021E1,-3.429420090E1
3.050610660E1,-3.455039978E1,-2.574199867E1,-3.434299850E1
3.051610660E1,-3.459920120E1,-2.577859879E1,-3.424539948E1
3.052610660E1,-3.469680023E1,-2.574199867E1,-3.414780045E1
3.053610660E1,-3.478219986E1,-2.568099976E1,-3.418439865E1
3.054610660E1,-3.481879807E1,-2.554679871E1,-3.428199768E1
3.055610660E1,-3.485540009E1,-2.549799919E1,-3.418439865E1
3.056610660E1,-3.490419769E1,-2.549799919E1,-3.418439865E1
3.057610660E1,-3.495299911E1,-2.542479897E1,-3.430640030E1
3.058610660E1,-3.496519852E1,-2.543700027E1,-3.423320007E1
3.059610660E1,-3.497739792E1,-2.541259956E1,-3.426979828E1
3.060610660E1,-3.500180054E1,-2.538819885E1,-3.435519791E1
3.061610660E1,-3.497739792E1,-2.529059982E1,-3.436740112E1
3.062610660E1,-3.498960114E1,-2.526619911E1,-3.439179993E1
3.063610660E1,-3.500180054E1,-2.519299889E1,-3.451379776E1
3.064610660E1,-3.500180054E1,-2.507099915E1,-3.459920120E1
3.065610660E1,-3.503839874E1,-2.504660034E1,-3.451379776E1
3.066610660E1,-3.507500076E1,-2.502219963E1,-3.453820038E1
3.067610660E1,-3.512379837E1,-2.490019989E1,-3.462360001E1
3.068610660E1,-3.514820099E1,-2.479039955E1,-3.469680023E1
3.069610660E1,-3.513599777E1,-2.481480026E1,-3.467239761E1
3.070610660E1,-3.514820099E1,-2.485140038E1,-3.466019821E1
3.071610660E1,-3.513599777E1,-2.481480026E1,-3.466019821E1
3.072610660E1,-3.508720016E1,-2.485140038E1,-3.464799881E1
3.073610660E1,-3.506279755E1,-2.485140038E1,-3.464799881E1
3.074610660E1,-3.508720016E1,-2.485140038E1,-3.468460083E1
3.075610660E1,-3.506279755E1,-2.487579918E1,-3.461140060E1
3.076610660E1,-3.508720016E1,-2.490019989E1,-3.447719955E1
3.077610660E1,-3.512379837E1,-2.487579918E1,-3.446500015E1
3.078610660E1,-3.509939957E1,-2.486359978E1,-3.437960052E1
3.079610660E1,-3.512379837E1,-2.488799858E1,-3.435519791E1
3.080610660E1,-3.516040039E1,-2.486359978E1,-3.431859970E1
3.081610660E1,-3.520919800E1,-2.483919907E1,-3.434299850E1
3.082610660E1,-3.519699860E1,-2.476599884E1,-3.435519791E1
3.083610660E1,-3.520919800E1,-2.477820015E1,-3.436740112E1
3.084610660E1,-3.523360062E1,-2.474160004E1,-3.452600098E1
3.085610660E1,-3.519699860E1,-2.477820015E1,-3.458699799E1
3.086610660E1,-3.522140121E1,-2.479039955E1,-3.463579941E1
3.087610660E1,-3.522140121E1,-2.477820015E1,-3.468460083E1
3.088610660E1,-3.519699860E1,-2.479039955E1,-3.477000046E1
3.089610660E1,-3.519699860E1,-2.480259895E1,-3.475780106E1
3.090610660E1,-3.514820099E1,-2.485140038E1,-3.470899963E1
3.091610660E1,-3.514820099E1,-2.482699966E1,-3.473339844E1
3.092610660E1,-3.506279755E1,-2.490019989E1,-3.461140060E1
3.093610660E1,-3.508720016E1,-2.491239929E1,-3.451379776E1
3.094610660E1,-3.511159897E1,-2.485140038E1,-3.458699799E1
3.095610660E1,-3.508720016E1,-2.483919907E1,-3.455039978E1
3.096610660E1,-3.508720016E1,-2.480259895E1,-3.456259918E1
3.097610660E1,-3.506279755E1,-2.479039955E1,-3.458699799E1
3.098610660E1,-3.509939957E1,-2.477820015E1,-3.464799881E1
3.099610660E1,-3.507500076E1,-2.475379944E1,-3.466019821E1
3.100610660E1,-3.516040039E1,-2.463179970E1,-3.468460083E1
3.101610660E1,-3.512379837E1,-2.453419876E1,-3.470899963E1
3.102610660E1,-3.508720016E1,-2.459519958E1,-3.462360001E1
3.103610660E1,-3.509939957E1,-2.454640007E1,-3.462360001E1
3.104610660E1,-3.512379837E1,-2.447319984E1,-3.461140060E1
3.105610660E1,-3.511159897E1,-2.447319984E1,-3.456259918E1
3.106610660E1,-3.511159897E1,-2.449759865E1,-3.448939896E1
3.107610660E1,-3.514820099E1,-2.455859947E1,-3.447719955E1
3.108610660E1,-3.511159897E1,-2.464399910E1,-3.447719955E1
3.109610660E1,-3.516040039E1,-2.468059921E1,-3.455039978E1
3.110610660E1,-3.514820099E1,-2.463179970E1,-3.459920120E1
3.111610660E1,-3.517259979E1,-2.466839981E1,-3.467239761E1
3.112610660E1,-3.517259979E1,-2.472939873E1,-3.463579941E1
3.113610660E1,-3.519699860E1,-2.475379944E1,-3.467239761E1
3.114610660E1,-3.522140121E1,-2.471719933E1,-3.474559784E1
3.115610660E1,-3.522140121E1,-2.466839981E1,-3.481879807E1
3.116610660E1,-3.522140121E1,-2.471719933E1,-3.477000046E1
3.117610660E1,-3.523360062E1,-2.475379944E1,-3.474559784E1
3.118610660E1,-3.523360062E1,-2.476599884E1,-3.470899963E1
3.119610660E1,-3.517259979E1,-2.477820015E1,-3.464799881E1
3.120610660E1,-3.512379837E1,-2.481480026E1,-3.466019821E1
3.121610660E1,-3.509939957E1,-2.485140038E1,-3.462360001E1
3.122610660E1,-3.503839874E1,-2.486359978E1,-3.458699799E1
3.123610660E1,-3.500180054E1,-2.493680000E1,-3.445280075E1
3.124610660E1,-3.497739792E1,-2.490019989E1,-3.446500015E1
3.125610660E1,-3.490419769E1,-2.490019989E1,-3.441619873E1
3.126610660E1,-3.489199829E1,-2.492459869E1,-3.436740112E1
3.127610660E1,-3.486759949E1,-2.498559952E1,-3.435519791E1
3.128610660E1,-3.481879807E1,-2.503439903E1,-3.436740112E1
3.129610660E1,-3.479439926E1,-2.499779892E1,-3.441619873E1
3.130610660E1,-3.478219986E1,-2.503439903E1,-3.445280075E1
3.131610660E1,-3.469680023E1,-2.508320045E1,-3.447719955E1
3.132610660E1,-3.459920120E1,-2.518079948E1,-3.447719955E1
3.133610660E1,-3.457479858E1,-2.530279922E1,-3.450159836E1
3.134610660E1,-3.446500015E1,-2.543700027E1,-3.457479858E1
3.135610660E1,-3.440399933E1,-2.552239990E1,-3.467239761E1
3.136610660E1,-3.431859970E1,-2.560779953E1,-3.468460083E1
3.137610660E1,-3.419659805E1,-2.575419998E1,-3.470899963E1
3.138610660E1,-3.403799820E1,-2.587619972E1,-3.469680023E1
3.139610660E1,-3.392819977E1,-2.596159935E1,-3.470899963E1
3.140610660E1,-3.380619812E1,-2.602260017E1,-3.472119904E1
3.141610660E1,-3.362319946E1,-2.608359909E1,-3.478219986E1
3.142610660E1,-3.346459961E1,-2.609580040E1,-3.479439926E1
3.143610660E1,-3.329380035E1,-2.614459991E1,-3.478219986E1
3.144610660E1,-3.317179871E1,-2.620559883E1,-3.480659866E1
3.145610660E1,-3.301319885E1,-2.624219894E1,-3.479439926E1
3.146610660E1,-3.291559982E1,-2.627879906E1,-3.483099747E1
3.147610660E1,-3.279359818E1,-2.635199928E1,-3.486759949E1
3.148610660E1,-3.268379974E1,-2.644960022E1,-3.496519852E1
3.149610660E1,-3.262279892E1,-2.647399902E1,-3.490419769E1
3.150610660E1,-3.261059952E1,-2.652279854E1,-3.490419769E1
3.151610660E1,-3.259840012E1,-2.658379936E1,-3.489199829E1
3.152610660E1,-3.258620071E1,-2.665699959E1,-3.495299911E1
3.153610660E1,-3.253739929E1,-2.666919899E1,-3.495299911E1
3.154610660E1,-3.253739929E1,-2.673019981E1,-3.500180054E1
3.155610660E1,-3.252519989E1,-2.671800041E1,-3.502619934E1
3.156610660E1,-3.247639847E1,-2.674239922E1,-3.501399994E1
3.157610660E1,-3.246419907E1,-2.676679993E1,-3.507500076E1
3.158610660E1,-3.242760086E1,-2.681559944E1,-3.517259979E1
3.159610660E1,-3.230559921E1,-2.682779884E1,-3.522140121E1
3.160610660E1,-3.228120041E1,-2.682779884E1,-3.518479919E1
3.161610660E1,-3.219580078E1,-2.685219955E1,-3.525799942E1
3.162610660E1,-3.209819794E1,-2.682779884E1,-3.519699860E1
3.163610660E1,-3.203720093E1,-2.688879967E1,-3.528239822E1
3.164610660E1,-3.206159973E1,-2.685219955E1,-3.531900024E1
3.165610660E1,-3.192739868E1,-2.686439896E1,-3.533119965E1
3.166610660E1,-3.182979965E1,-2.686439896E1,-3.525799942E1
3.167610660E1,-3.174440002E1,-2.690099907E1,-3.527019882E1
3.168610660E1,-3.156139946E1,-2.691320038E1,-3.529459763E1
3.169610660E1,-3.146379852E1,-2.692539978E1,-3.534339905E1
3.170610660E1,-3.131739998E1,-2.697419930E1,-3.540439987E1
3.171610660E1,-3.114659882E1,-2.696199989E1,-3.541659927E1
3.172610660E1,-3.091479874E1,-2.696199989E1,-3.551419830E1
3.173610660E1,-3.079279900E1,-2.694979858E1,-3.568499756E1
3.174610660E1,-3.070739937E1,-2.696199989E1,-3.584359741E1
3.175610660E1,-3.059759903E1,-2.686439896E1,-3.603879929E1
3.176610660E1,-3.054879951E1,-2.676679993E1,-3.619739914E1
3.177610660E1,-3.057320023E1,-2.673019981E1,-3.627059937E1
3.178610660E1,-3.057320023E1,-2.665699959E1,-3.644139862E1
3.179610660E1,-3.057320023E1,-2.657159996E1,-3.642919922E1
3.180610660E1,-3.058539963E1,-2.654719925E1,-3.650239944E1
3.181610660E1,-3.065859985E1,-2.655939865E1,-3.653899765E1
3.182610660E1,-3.062199974E1,-2.651059914E1,-3.651459885E1
3.183610660E1,-3.069519997E1,-2.655939865E1,-3.639260101E1
3.184610660E1,-3.074399948E1,-2.659599876E1,-3.636819839E1
3.185610660E1,-3.075619888E1,-2.663259888E1,-3.636819839E1
3.186610660E1,-3.085379982E1,-2.663259888E1,-3.629499817E1
3.187610660E1,-3.089039993E1,-2.670579910E1,-3.635599899E1
3.188610660E1,-3.093919945E1,-2.673019981E1,-3.627059937E1
3.189610660E1,-3.093919945E1,-2.679119873E1,-3.617300034E1
3.190610660E1,-3.097579956E1,-2.690099907E1,-3.613639832E1
3.191610660E1,-3.101239967E1,-2.698639870E1,-3.601440048E1
3.192610660E1,-3.103679848E1,-2.714499855E1,-3.584359741E1
3.193610660E1,-3.106119919E1,-2.725479889E1,-3.577040100E1
3.194610660E1,-3.102459908E1,-2.737679863E1,-3.562400055E1
3.195610660E1,-3.103679848E1,-2.747439957E1,-3.545319748E1
3.196610660E1,-3.109779930E1,-2.754759979E1,-3.536779785E1
3.197610660E1,-3.112220001E1,-2.757199860E1,-3.525799942E1
3.198610660E1,-3.119540024E1,-2.757199860E1,-3.507500076E1
3.199610660E1,-3.125639915E1,-2.759639931E1,-3.498960114E1
3.200610660E1,-3.136619949E1,-2.754759979E1,-3.492860031E1
3.201610660E1,-3.142720032E1,-2.749880028E1,-3.477000046E1
3.202610660E1,-3.151259995E1,-2.746220016E1,-3.477000046E1
3.203610660E1,-3.163459969E1,-2.747439957E1,-3.477000046E1
3.204610660E1,-3.169559860E1,-2.749880028E1,-3.473339844E1
3.205610660E1,-3.180539894E1,-2.748659897E1,-3.475780106E1
3.206610660E1,-3.191519928E1,-2.743779945E1,-3.478219986E1
3.207610660E1,-3.202499771E1,-2.737679863E1,-3.479439926E1
3.208610660E1,-3.206159973E1,-2.731579971E1,-3.470899963E1
3.209610660E1,-3.214699936E1,-2.725479889E1,-3.473339844E1
3.210610660E1,-3.224459839E1,-2.719379997E1,-3.470899963E1
3.211610660E1,-3.236660004E1,-2.708399963E1,-3.467239761E1
3.212610660E1,-3.252519989E1,-2.697419930E1,-3.459920120E1
3.213610660E1,-3.268379974E1,-2.688879967E1,-3.446500015E1
3.214610660E1,-3.285459900E1,-2.682779884E1,-3.444059753E1
3.215610660E1,-3.293999863E1,-2.671800041E1,-3.437960052E1
3.216610660E1,-3.306200027E1,-2.664480019E1,-3.445280075E1
3.217610660E1,-3.320840073E1,-2.657159996E1,-3.433079910E1
3.218610660E1,-3.329380035E1,-2.652279854E1,-3.431859970E1
3.219610660E1,-3.336700058E1,-2.644960022E1,-3.426979828E1
3.220610660E1,-3.347679901E1,-2.638859940E1,-3.418439865E1
3.221610660E1,-3.352560043E1,-2.631539917E1,-3.420879745E1
3.222610660E1,-3.356219864E1,-2.627879906E1,-3.413560104E1
3.223610660E1,-3.364759827E1,-2.626659966E1,-3.414780045E1
3.224610660E1,-3.373299789E1,-2.629100037E1,-3.407460022E1
3.225610660E1,-3.378179932E1,-2.620559883E1,-3.407460022E1
3.226610660E1,-3.384280014E1,-2.615679932E1,-3.403799820E1
3.227610660E1,-3.392819977E1,-2.612019920E1,-3.407460022E1
3.228610660E1,-3.385499954E1,-2.614459991E1,-3.411119843E1
3.229610660E1,-3.384280014E1,-2.613239861E1,-3.408679962E1
3.230610660E1,-3.376959991E1,-2.614459991E1,-3.412339783E1
3.231610660E1,-3.378179932E1,-2.616899872E1,-3.417219925E1
3.232610660E1,-3.373299789E1,-2.612019920E1,-3.423320007E1
3.233610660E1,-3.367200089E1,-2.622999954E1,-3.425759888E1
