"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.045287457E1,-7.044938207E-1,5.471349239E0,7.905055523E0
3.045488707E1,-6.949170232E-1,5.490502834E0,7.881113529E0
3.045689899E1,-7.044938207E-1,5.509656429E0,7.895478725E0
3.045891113E1,-7.140706778E-1,5.514444828E0,7.871536732E0
3.046092342E1,-7.332242727E-1,5.528810501E0,7.881113529E0
3.046293592E1,-7.284358740E-1,5.514444828E0,7.885901928E0
3.046494852E1,-7.571662664E-1,5.509656429E0,7.885901928E0
3.046696061E1,-7.571662664E-1,5.509656429E0,7.885901928E0
3.046897285E1,-8.050503135E-1,5.504868031E0,7.900267124E0
3.047098519E1,-8.146271110E-1,5.485714436E0,7.900267124E0
3.047299769E1,-8.146271110E-1,5.471349239E0,7.933785915E0
3.047501030E1,-7.906851172E-1,5.461772442E0,7.938574314E0
3.047702050E1,-7.858967185E-1,5.461772442E0,7.962516308E0
3.047903097E1,-7.858967185E-1,5.447407246E0,7.972093105E0
3.048104175E1,-7.332242727E-1,5.442618847E0,7.986458302E0
3.048305295E1,-6.757634282E-1,5.447407246E0,7.991246700E0
3.048506452E1,-6.566098332E-1,5.442618847E0,8.039131165E0
3.048707629E1,-6.230909824E-1,5.456984043E0,8.019977570E0
3.048908847E1,-6.039373875E-1,5.456984043E0,8.019977570E0
3.049110108E1,-5.895721912E-1,5.456984043E0,8.034342766E0
3.049311405E1,-6.087257862E-1,5.442618847E0,8.063073158E0
3.049512733E1,-6.326677799E-1,5.413888454E0,8.058284760E0
3.049714071E1,-6.278793812E-1,5.423465252E0,7.991246700E0
3.049915431E1,-5.943605900E-1,5.394734859E0,7.938574314E0
3.050116717E1,-5.799953341E-1,5.375581264E0,7.933785915E0
3.050318024E1,-5.363011956E-1,5.399523258E0,7.943362713E0
3.050519342E1,-5.075707436E-1,5.399523258E0,8.000823975E0
3.050720446E1,-4.740519226E-1,5.418676853E0,8.067861557E0
3.050921571E1,-4.501099288E-1,5.433042049E0,8.125322342E0
3.051122717E1,-4.213795066E-1,5.442618847E0,8.149264336E0
3.051323889E1,-4.118026793E-1,5.447407246E0,8.182783127E0
3.051525082E1,-4.022258818E-1,5.456984043E0,8.206725121E0
3.051726280E1,-4.022258818E-1,5.447407246E0,8.235455513E0
3.051927504E1,-4.213795066E-1,5.456984043E0,8.245032310E0
3.052128748E1,-4.357447028E-1,5.442618847E0,8.259397507E0
3.052330019E1,-4.501099288E-1,5.428253651E0,8.259397507E0
3.052531306E1,-4.692635238E-1,5.418676853E0,8.249820709E0
3.052732545E1,-4.788403511E-1,5.409100056E0,8.230667114E0
3.052933806E1,-4.884171486E-1,5.375581264E0,8.211513519E0
3.053135077E1,-5.027823448E-1,5.361216068E0,8.201936722E0
3.053336363E1,-5.027823448E-1,5.366004467E0,8.197148323E0
3.053537649E1,-5.027823448E-1,5.366004467E0,8.201936722E0
3.053738842E1,-5.027823448E-1,5.370792866E0,8.173206329E0
3.053939873E1,-5.075707436E-1,5.370792866E0,8.168417931E0
3.054140910E1,-5.027823448E-1,5.366004467E0,8.158841133E0
3.054341978E1,-4.932055473E-1,5.366004467E0,8.154052734E0
3.054543082E1,-4.932055473E-1,5.375581264E0,8.139687538E0
3.054744212E1,-4.884171486E-1,5.370792866E0,8.130110741E0
3.054945384E1,-5.027823448E-1,5.380369663E0,8.120533943E0
3.055146582E1,-4.884171486E-1,5.399523258E0,8.091803551E0
3.055347827E1,-5.027823448E-1,5.399523258E0,8.082226753E0
3.055549108E1,-5.219359994E-1,5.409100056E0,8.058284760E0
3.055750415E1,-5.171475410E-1,5.413888454E0,8.053496361E0
3.055951754E1,-5.267243981E-1,5.399523258E0,8.010400772E0
3.056153097E1,-5.458779931E-1,5.404311657E0,8.000823975E0
3.056354462E1,-5.458779931E-1,5.385158062E0,8.005612373E0
3.056555837E1,-5.458779931E-1,5.404311657E0,8.005612373E0
3.056757082E1,-5.554547906E-1,5.404311657E0,8.015189171E0
3.056958337E1,-5.027823448E-1,5.409100056E0,8.010400772E0
3.057159436E1,-4.740519226E-1,5.409100056E0,8.015189171E0
3.057360556E1,-4.453215301E-1,5.433042049E0,8.019977570E0
3.057561696E1,-4.261679053E-1,5.409100056E0,8.039131165E0
3.057762847E1,-4.165911078E-1,5.404311657E0,8.058284760E0
3.057964024E1,-4.118026793E-1,5.394734859E0,8.072649956E0
3.058165212E1,-3.974374831E-1,5.389946461E0,8.067861557E0
3.058366431E1,-3.830722570E-1,5.385158062E0,8.067861557E0
3.058567675E1,-3.878606856E-1,5.370792866E0,8.067861557E0
3.058768936E1,-4.022258818E-1,5.375581264E0,8.096591949E0
3.058970222E1,-3.639186621E-1,5.361216068E0,8.106168747E0
3.059171509E1,-3.351882398E-1,5.342062473E0,8.106168747E0
3.059372811E1,-3.160346150E-1,5.327697277E0,8.125322342E0
3.059574123E1,-3.208230138E-1,5.346850872E0,8.163629532E0
3.059775280E1,-3.112462163E-1,5.322908878E0,8.168417931E0
3.059976436E1,-3.303998411E-1,5.318120480E0,8.206725121E0
3.060177592E1,-3.160346150E-1,5.308543682E0,8.216301918E0
3.060378769E1,-2.920926213E-1,5.294178486E0,8.259397507E0
3.060579978E1,-2.729389966E-1,5.294178486E0,8.278551102E0
3.060781191E1,-2.442085743E-1,5.298966885E0,8.283339500E0
3.060982425E1,-2.298433632E-1,5.322908878E0,8.312069893E0
3.061183665E1,-2.059013397E-1,5.308543682E0,8.359953880E0
3.061384925E1,-2.154781520E-1,5.303755283E0,8.374319077E0
3.061586202E1,-2.059013397E-1,5.294178486E0,8.388684273E0
3.061787478E1,-2.059013397E-1,5.289390087E0,8.388684273E0
3.061988764E1,-2.106897533E-1,5.260659695E0,8.388684273E0
3.062189925E1,-2.154781520E-1,5.231929302E0,8.383895874E0
3.062391102E1,-2.346317619E-1,5.212775707E0,8.383895874E0
3.062592295E1,-2.298433632E-1,5.217564106E0,8.388684273E0
3.062793509E1,-2.298433632E-1,5.203198910E0,8.383895874E0
3.062994738E1,-2.394201756E-1,5.188833714E0,8.383895874E0
3.063195967E1,-2.537853718E-1,5.193622112E0,8.388684273E0
3.063397217E1,-2.633621991E-1,5.188833714E0,8.369530678E0
3.063598483E1,-2.920926213E-1,5.179256916E0,8.374319077E0
3.063799764E1,-2.777273953E-1,5.198410511E0,8.379107475E0
3.064001056E1,-2.968810201E-1,5.193622112E0,8.383895874E0
3.064202139E1,-3.112462163E-1,5.193622112E0,8.374319077E0
3.064403243E1,-2.968810201E-1,5.203198910E0,8.359953880E0
3.064604368E1,-2.920926213E-1,5.222352505E0,8.312069893E0
3.064805524E1,-2.681505978E-1,5.241506100E0,8.297704697E0
3.065006707E1,-2.633621991E-1,5.236717701E0,8.264185905E0
3.065207899E1,-2.537853718E-1,5.246294498E0,8.230667114E0
3.065409123E1,-2.681505978E-1,5.251082897E0,8.168417931E0
3.065610353E1,-2.585737705E-1,5.255871296E0,8.139687538E0
3.065811613E1,-2.777273953E-1,5.251082897E0,8.101380348E0
3.066012894E1,-2.825157940E-1,5.275024891E0,8.043919563E0
3.066214196E1,-3.016694188E-1,5.270236492E0,8.015189171E0
3.066415519E1,-3.160346150E-1,5.289390087E0,7.972093105E0
3.066616832E1,-3.208230138E-1,5.275024891E0,7.967304707E0
3.066818160E1,-3.447650373E-1,5.270236492E0,7.943362713E0
3.067019488E1,-3.639186621E-1,5.289390087E0,7.938574314E0
3.067220821E1,-3.878606856E-1,5.289390087E0,7.957727909E0
3.067422040E1,-3.926490843E-1,5.279813290E0,7.952939510E0
3.067622790E1,-4.022258818E-1,5.284601688E0,7.957727909E0
3.067823582E1,-4.213795066E-1,5.279813290E0,7.972093105E0
3.068024425E1,-4.261679053E-1,5.279813290E0,8.005612373E0
3.068225337E1,-4.405331016E-1,5.279813290E0,8.039131165E0
3.068426321E1,-4.596867263E-1,5.279813290E0,8.077438354E0
3.068627368E1,-4.788403511E-1,5.289390087E0,8.110957146E0
3.068828514E1,-4.788403511E-1,5.284601688E0,8.130110741E0
3.069029743E1,-4.979939461E-1,5.284601688E0,8.182783127E0
3.069231056E1,-4.884171486E-1,5.284601688E0,8.192359924E0
3.069432441E1,-5.123591423E-1,5.294178486E0,8.221090317E0
3.069633868E1,-5.123591423E-1,5.294178486E0,8.240243912E0
3.069835332E1,-5.267243981E-1,5.294178486E0,8.259397507E0
3.070036816E1,-5.410895944E-1,5.275024891E0,8.292916298E0
3.070238311E1,-5.506663918E-1,5.275024891E0,8.312069893E0
3.070439806E1,-5.506663918E-1,5.284601688E0,8.331223488E0
3.070641186E1,-5.458779931E-1,5.251082897E0,8.316858292E0
3.070842576E1,-5.458779931E-1,5.289390087E0,8.326435089E0
3.071043967E1,-5.315127969E-1,5.289390087E0,8.316858292E0
3.071245332E1,-5.219359994E-1,5.284601688E0,8.321646690E0
3.071446483E1,-5.075707436E-1,5.303755283E0,8.297704697E0
3.071647483E1,-4.884171486E-1,5.332485676E0,8.302493095E0
3.071848498E1,-5.123591423E-1,5.303755283E0,8.297704697E0
3.072049535E1,-5.123591423E-1,5.298966885E0,8.292916298E0
3.072250602E1,-5.075707436E-1,5.308543682E0,8.283339500E0
3.072451707E1,-4.836287498E-1,5.318120480E0,8.278551102E0
3.072652832E1,-4.788403511E-1,5.322908878E0,8.302493095E0
3.072853998E1,-4.932055473E-1,5.337274075E0,8.278551102E0
3.073055207E1,-5.027823448E-1,5.308543682E0,8.268974304E0
3.073256436E1,-4.884171486E-1,5.303755283E0,8.249820709E0
3.073457702E1,-4.979939461E-1,5.308543682E0,8.225878716E0
3.073658983E1,-5.123591423E-1,5.294178486E0,8.221090317E0
3.073860300E1,-5.027823448E-1,5.289390087E0,8.235455513E0
3.074061644E1,-4.932055473E-1,5.294178486E0,8.245032310E0
3.074263014E1,-4.979939461E-1,5.318120480E0,8.249820709E0
3.074464394E1,-5.027823448E-1,5.342062473E0,8.249820709E0
3.074665556E1,-4.740519226E-1,5.337274075E0,8.264185905E0
3.074866738E1,-4.740519226E-1,5.356427670E0,8.230667114E0
3.075067936E1,-4.548983276E-1,5.389946461E0,8.254609108E0
3.075269155E1,-4.596867263E-1,5.380369663E0,8.273762703E0
3.075470389E1,-4.548983276E-1,5.380369663E0,8.259397507E0
3.075671613E1,-4.548983276E-1,5.385158062E0,8.288127899E0
3.075872858E1,-4.453215301E-1,5.380369663E0,8.268974304E0
3.076074118E1,-4.357447028E-1,5.375581264E0,8.283339500E0
3.076275394E1,-4.405331016E-1,5.370792866E0,8.292916298E0
3.076476681E1,-4.453215301E-1,5.370792866E0,8.326435089E0
3.076677837E1,-4.548983276E-1,5.351639271E0,8.302493095E0
3.076879009E1,-4.644751251E-1,5.351639271E0,8.312069893E0
3.077080196E1,-5.027823448E-1,5.342062473E0,8.292916298E0
3.077281363E1,-5.123591423E-1,5.318120480E0,8.302493095E0
3.077482545E1,-5.123591423E-1,5.337274075E0,8.302493095E0
3.077683728E1,-5.123591423E-1,5.318120480E0,8.292916298E0
3.077884936E1,-5.219359994E-1,5.327697277E0,8.288127899E0
3.078086165E1,-5.219359994E-1,5.322908878E0,8.292916298E0
3.078287415E1,-5.075707436E-1,5.327697277E0,8.268974304E0
3.078488681E1,-5.027823448E-1,5.342062473E0,8.278551102E0
3.078689931E1,-4.884171486E-1,5.337274075E0,8.259397507E0
3.078891202E1,-4.979939461E-1,5.342062473E0,8.235455513E0
3.079092483E1,-4.644751251E-1,5.313332081E0,8.230667114E0
3.079293774E1,-4.501099288E-1,5.322908878E0,8.216301918E0
3.079495071E1,-4.309563041E-1,5.313332081E0,8.206725121E0
3.079696014E1,-4.213795066E-1,5.313332081E0,8.187571526E0
3.079896988E1,-4.070142806E-1,5.318120480E0,8.182783127E0
3.080097998E1,-4.118026793E-1,5.303755283E0,8.158841133E0
3.080299056E1,-3.926490843E-1,5.303755283E0,8.154052734E0
3.080500160E1,-4.022258818E-1,5.294178486E0,8.134899139E0
3.080701295E1,-3.687070608E-1,5.284601688E0,8.149264336E0
3.080902483E1,-3.974374831E-1,5.284601688E0,8.168417931E0
3.081103722E1,-3.830722570E-1,5.284601688E0,8.139687538E0
3.081305014E1,-3.734954596E-1,5.275024891E0,8.163629532E0
3.081506347E1,-3.926490843E-1,5.260659695E0,8.182783127E0
3.081707702E1,-3.878606856E-1,5.279813290E0,8.206725121E0
3.081909087E1,-3.974374831E-1,5.289390087E0,8.201936722E0
3.082110493E1,-3.974374831E-1,5.284601688E0,8.201936722E0
3.082311915E1,-4.118026793E-1,5.289390087E0,8.216301918E0
3.082513342E1,-3.926490843E-1,5.279813290E0,8.225878716E0
3.082714368E1,-4.022258818E-1,5.298966885E0,8.211513519E0
3.082915415E1,-4.213795066E-1,5.279813290E0,8.173206329E0
3.083116488E1,-3.878606856E-1,5.241506100E0,8.072649956E0
3.083317597E1,-3.687070608E-1,5.217564106E0,7.967304707E0
3.083518743E1,-3.926490843E-1,5.198410511E0,7.890690327E0
3.083719910E1,-4.213795066E-1,5.164891720E0,7.866748333E0
3.083921118E1,-4.405331016E-1,5.164891720E0,7.852383137E0
3.084122363E1,-4.548983276E-1,5.188833714E0,7.871536732E0
3.084323644E1,-4.788403511E-1,5.198410511E0,7.876325130E0
3.084524957E1,-4.836287498E-1,5.212775707E0,7.905055523E0
3.084726280E1,-4.788403511E-1,5.236717701E0,7.948151112E0
3.084927623E1,-4.788403511E-1,5.270236492E0,7.986458302E0
3.085128983E1,-4.884171486E-1,5.294178486E0,8.063073158E0
3.085330352E1,-4.836287498E-1,5.313332081E0,8.134899139E0
3.085531722E1,-4.932055473E-1,5.318120480E0,8.197148323E0
3.085732613E1,-4.979939461E-1,5.318120480E0,8.235455513E0
3.085933530E1,-4.740519226E-1,5.346850872E0,8.283339500E0
3.086134483E1,-4.932055473E-1,5.322908878E0,8.312069893E0
3.086335488E1,-4.932055473E-1,5.313332081E0,8.369530678E0
3.086536530E1,-5.075707436E-1,5.308543682E0,8.379107475E0
3.086737618E1,-4.979939461E-1,5.289390087E0,8.383895874E0
3.086938754E1,-4.453215301E-1,5.284601688E0,8.412626266E0
3.087139936E1,-4.261679053E-1,5.284601688E0,8.403049469E0
3.087341186E1,-4.070142806E-1,5.294178486E0,8.412626266E0
3.087542498E1,-3.926490843E-1,5.275024891E0,8.403049469E0
3.087743847E1,-3.639186621E-1,5.279813290E0,8.403049469E0
3.087945248E1,-3.782838583E-1,5.265448093E0,8.379107475E0
3.088146670E1,-3.495534360E-1,5.260659695E0,8.359953880E0
3.088348123E1,-3.639186621E-1,5.241506100E0,8.359953880E0
3.088549597E1,-3.639186621E-1,5.251082897E0,8.321646690E0
3.088751066E1,-3.591302633E-1,5.251082897E0,8.307281494E0
3.088952535E1,-3.687070608E-1,5.241506100E0,8.283339500E0
3.089153347E1,-3.543418646E-1,5.241506100E0,8.254609108E0
3.089354196E1,-3.495534360E-1,5.255871296E0,8.240243912E0
3.089555092E1,-3.447650373E-1,5.260659695E0,8.221090317E0
3.089756050E1,-3.543418646E-1,5.260659695E0,8.201936722E0
3.089957077E1,-3.543418646E-1,5.270236492E0,8.182783127E0
3.090158155E1,-3.495534360E-1,5.275024891E0,8.144475937E0
3.090359306E1,-3.591302633E-1,5.289390087E0,8.139687538E0
3.090560530E1,-3.639186621E-1,5.294178486E0,8.115745544E0
3.090761811E1,-3.591302633E-1,5.289390087E0,8.115745544E0
3.090963160E1,-3.687070608E-1,5.275024891E0,8.091803551E0
3.091164545E1,-3.830722570E-1,5.284601688E0,8.091803551E0
3.091365983E1,-3.926490843E-1,5.289390087E0,8.087015152E0
3.091567462E1,-3.926490843E-1,5.279813290E0,8.053496361E0
3.091768952E1,-4.070142806E-1,5.270236492E0,8.058284760E0
3.091970457E1,-4.357447028E-1,5.265448093E0,8.053496361E0
3.092171613E1,-4.357447028E-1,5.251082897E0,8.048707962E0
3.092372790E1,-4.453215301E-1,5.265448093E0,8.043919563E0
3.092573988E1,-4.548983276E-1,5.251082897E0,8.010400772E0
3.092775212E1,-4.596867263E-1,5.260659695E0,8.015189171E0
3.092976457E1,-4.836287498E-1,5.241506100E0,8.029554367E0
3.093177707E1,-4.836287498E-1,5.270236492E0,8.010400772E0
3.093378972E1,-5.075707436E-1,5.251082897E0,8.029554367E0
3.093580259E1,-5.027823448E-1,5.255871296E0,8.048707962E0
3.093781566E1,-4.932055473E-1,5.246294498E0,8.034342766E0
3.093982879E1,-4.884171486E-1,5.270236492E0,8.067861557E0
3.094183816E1,-4.788403511E-1,5.279813290E0,8.077438354E0
3.094384785E1,-4.692635238E-1,5.255871296E0,8.091803551E0
3.094585790E1,-4.836287498E-1,5.260659695E0,8.110957146E0
3.094786847E1,-4.884171486E-1,5.265448093E0,8.130110741E0
3.094987957E1,-4.692635238E-1,5.270236492E0,8.125322342E0
3.095189097E1,-4.644751251E-1,5.270236492E0,8.149264336E0
3.095390295E1,-4.548983276E-1,5.265448093E0,8.173206329E0
3.095591545E1,-4.548983276E-1,5.279813290E0,8.168417931E0
3.095792847E1,-4.357447028E-1,5.270236492E0,8.163629532E0
3.095994191E1,-4.213795066E-1,5.279813290E0,8.173206329E0
3.096195550E1,-4.213795066E-1,5.284601688E0,8.187571526E0
3.096396941E1,-4.261679053E-1,5.284601688E0,8.221090317E0
3.096598358E1,-4.309563041E-1,5.284601688E0,8.225878716E0
3.096799790E1,-4.070142806E-1,5.289390087E0,8.225878716E0
3.097001222E1,-4.022258818E-1,5.298966885E0,8.235455513E0
3.097202144E1,-4.070142806E-1,5.298966885E0,8.254609108E0
3.097403097E1,-3.830722570E-1,5.294178486E0,8.264185905E0
3.097604087E1,-4.118026793E-1,5.284601688E0,8.268974304E0
3.097805123E1,-3.878606856E-1,5.303755283E0,8.264185905E0
3.098006207E1,-3.926490843E-1,5.294178486E0,8.278551102E0
3.098207326E1,-3.974374831E-1,5.303755283E0,8.264185905E0
3.098408504E1,-3.830722570E-1,5.322908878E0,8.259397507E0
3.098609717E1,-3.926490843E-1,5.313332081E0,8.254609108E0
3.098810988E1,-3.734954596E-1,5.322908878E0,8.264185905E0
3.099012311E1,-4.022258818E-1,5.313332081E0,8.288127899E0
3.099213681E1,-4.261679053E-1,5.318120480E0,8.259397507E0
3.099415087E1,-4.692635238E-1,5.284601688E0,8.268974304E0
3.099616504E1,-4.836287498E-1,5.284601688E0,8.259397507E0
3.099817941E1,-5.027823448E-1,5.279813290E0,8.249820709E0
3.100019389E1,-4.884171486E-1,5.265448093E0,8.230667114E0
3.100220837E1,-4.788403511E-1,5.298966885E0,8.192359924E0
3.100422077E1,-4.788403511E-1,5.308543682E0,8.187571526E0
3.100622884E1,-4.548983276E-1,5.318120480E0,8.144475937E0
3.100823728E1,-4.548983276E-1,5.322908878E0,8.106168747E0
3.101024613E1,-4.261679053E-1,5.346850872E0,8.087015152E0
3.101225556E1,-4.357447028E-1,5.346850872E0,8.053496361E0
3.101426561E1,-4.070142806E-1,5.342062473E0,8.043919563E0
3.101627618E1,-3.782838583E-1,5.346850872E0,8.024765968E0
3.101828754E1,-3.878606856E-1,5.356427670E0,8.029554367E0
3.102029967E1,-3.639186621E-1,5.351639271E0,7.996035099E0
3.102231248E1,-3.639186621E-1,5.337274075E0,7.996035099E0
3.102432597E1,-3.734954596E-1,5.322908878E0,8.010400772E0
3.102633988E1,-3.687070608E-1,5.313332081E0,8.015189171E0
3.102835436E1,-3.878606856E-1,5.289390087E0,8.015189171E0
3.103036905E1,-3.878606856E-1,5.294178486E0,7.996035099E0
3.103238384E1,-4.213795066E-1,5.260659695E0,8.015189171E0
3.103439863E1,-4.309563041E-1,5.265448093E0,8.005612373E0
3.103641264E1,-4.501099288E-1,5.246294498E0,8.019977570E0
3.103842675E1,-4.501099288E-1,5.241506100E0,8.015189171E0
3.104044040E1,-4.309563041E-1,5.260659695E0,8.019977570E0
3.104245295E1,-4.453215301E-1,5.270236492E0,8.019977570E0
3.104446519E1,-4.453215301E-1,5.275024891E0,8.029554367E0
3.104647691E1,-4.836287498E-1,5.265448093E0,8.029554367E0
3.104848868E1,-4.836287498E-1,5.275024891E0,8.039131165E0
3.105050045E1,-5.267243981E-1,5.265448093E0,8.034342766E0
3.105251228E1,-5.554547906E-1,5.265448093E0,8.039131165E0
3.105452415E1,-5.799953341E-1,5.275024891E0,8.043919563E0
3.105653452E1,-6.087257862E-1,5.284601688E0,8.077438354E0
3.105854509E1,-6.374561787E-1,5.275024891E0,8.082226753E0
3.106055592E1,-6.326677799E-1,5.289390087E0,8.110957146E0
3.106256707E1,-6.374561787E-1,5.294178486E0,8.149264336E0
3.106457852E1,-6.278793812E-1,5.313332081E0,8.197148323E0
3.106659014E1,-5.991489887E-1,5.337274075E0,8.230667114E0
3.106860217E1,-5.704185367E-1,5.342062473E0,8.268974304E0
3.107061457E1,-5.219359994E-1,5.342062473E0,8.307281494E0
3.107262733E1,-4.932055473E-1,5.356427670E0,8.331223488E0
3.107464035E1,-4.740519226E-1,5.346850872E0,8.355165482E0
3.107665342E1,-4.644751251E-1,5.356427670E0,8.345588684E0
3.107866675E1,-4.453215301E-1,5.342062473E0,8.364742279E0
3.108068024E1,-4.165911078E-1,5.322908878E0,8.359953880E0
3.108269389E1,-4.022258818E-1,5.313332081E0,8.379107475E0
3.108470754E1,-3.974374831E-1,5.298966885E0,8.379107475E0
3.108671649E1,-3.926490843E-1,5.275024891E0,8.359953880E0
3.108872577E1,-3.878606856E-1,5.289390087E0,8.336011887E0
3.109073540E1,-3.878606856E-1,5.270236492E0,8.350377083E0
3.109274561E1,-3.926490843E-1,5.246294498E0,8.340800285E0
3.109475634E1,-3.878606856E-1,5.251082897E0,8.326435089E0
3.109676743E1,-3.926490843E-1,5.255871296E0,8.321646690E0
3.109877915E1,-3.830722570E-1,5.255871296E0,8.316858292E0
3.110079144E1,-3.734954596E-1,5.265448093E0,8.312069893E0
3.110280436E1,-3.734954596E-1,5.260659695E0,8.297704697E0
3.110481759E1,-3.591302633E-1,5.260659695E0,8.283339500E0
3.110683108E1,-3.447650373E-1,5.260659695E0,8.283339500E0
3.110884504E1,-3.591302633E-1,5.265448093E0,8.249820709E0
3.111085931E1,-3.782838583E-1,5.251082897E0,8.249820709E0
3.111287389E1,-3.543418646E-1,5.246294498E0,8.235455513E0
3.111488858E1,-3.399766386E-1,5.255871296E0,8.230667114E0
3.111689967E1,-3.639186621E-1,5.246294498E0,8.216301918E0
3.111891097E1,-3.543418646E-1,5.255871296E0,8.182783127E0
3.112092248E1,-3.543418646E-1,5.279813290E0,8.163629532E0
3.112293405E1,-3.543418646E-1,5.275024891E0,8.154052734E0
3.112494587E1,-3.447650373E-1,5.284601688E0,8.158841133E0
3.112695785E1,-3.351882398E-1,5.298966885E0,8.144475937E0
3.112897014E1,-3.160346150E-1,5.313332081E0,8.125322342E0
3.113098269E1,-3.160346150E-1,5.322908878E0,8.110957146E0
3.113299550E1,-2.873041928E-1,5.337274075E0,8.115745544E0
3.113500853E1,-2.681505978E-1,5.351639271E0,8.096591949E0
3.113702155E1,-2.633621991E-1,5.332485676E0,8.096591949E0
3.113903472E1,-2.729389966E-1,5.332485676E0,8.087015152E0
3.114104795E1,-3.160346150E-1,5.327697277E0,8.091803551E0
3.114306129E1,-3.447650373E-1,5.308543682E0,8.096591949E0
3.114507462E1,-3.974374831E-1,5.294178486E0,8.110957146E0
3.114708280E1,-3.926490843E-1,5.279813290E0,8.082226753E0
3.114909134E1,-4.165911078E-1,5.265448093E0,8.077438354E0
3.115110035E1,-4.118026793E-1,5.275024891E0,8.063073158E0
3.115310993E1,-3.974374831E-1,5.275024891E0,8.058284760E0
3.115512014E1,-3.974374831E-1,5.260659695E0,8.058284760E0
3.115713087E1,-3.687070608E-1,5.260659695E0,8.029554367E0
3.115914233E1,-3.495534360E-1,5.260659695E0,8.034342766E0
3.116115452E1,-3.543418646E-1,5.255871296E0,8.024765968E0
3.116316743E1,-3.399766386E-1,5.255871296E0,7.996035099E0
3.116518097E1,-3.112462163E-1,5.246294498E0,7.972093105E0
3.116719493E1,-2.825157940E-1,5.265448093E0,7.967304707E0
3.116920941E1,-2.681505978E-1,5.241506100E0,7.943362713E0
3.117122425E1,-2.489969730E-1,5.241506100E0,7.948151112E0
3.117323936E1,-2.250549644E-1,5.251082897E0,7.924209118E0
3.117525462E1,-2.346317619E-1,5.241506100E0,7.924209118E0
3.117726571E1,-2.250549644E-1,5.260659695E0,7.928997517E0
3.117927702E1,-2.059013397E-1,5.260659695E0,7.919420719E0
3.118128853E1,-1.819593310E-1,5.251082897E0,7.909843922E0
3.118330030E1,-1.915361285E-1,5.255871296E0,7.928997517E0
3.118531233E1,-2.059013397E-1,5.251082897E0,7.919420719E0
3.118732446E1,-1.963245422E-1,5.255871296E0,7.933785915E0
