"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.394342806E1,1.087869257E-1,2.489982173E-2,1.451379992E-2
2.394544009E1,1.109173894E-1,2.170412242E-2,1.557903271E-2
2.394745233E1,1.109173894E-1,1.957365684E-2,1.344856713E-2
2.394946493E1,1.098521575E-1,1.744319126E-2,1.344856713E-2
2.395147769E1,1.130478531E-1,1.744319126E-2,1.238333434E-2
2.395349076E1,1.130478531E-1,1.211702544E-2,1.344856713E-2
2.395550410E1,1.109173894E-1,1.105179265E-2,1.131810062E-2
2.395751748E1,1.130478531E-1,8.921326138E-3,8.122402243E-3
2.395953102E1,1.119826213E-1,6.790860556E-3,5.991935730E-3
2.396154248E1,1.130478531E-1,4.660394508E-3,4.926702939E-3
2.396355415E1,1.098521575E-1,3.994623839E-4,2.796236658E-3
2.396556602E1,1.087869257E-1,-6.657706108E-4,6.657706108E-4
2.396757800E1,1.077216864E-1,-1.731003635E-3,-2.529928461E-3
2.396959019E1,1.066564545E-1,-3.861469682E-3,-5.725627299E-3
2.397160238E1,1.055912226E-1,-1.025286783E-2,-7.856093347E-3
2.397361478E1,1.034607589E-1,-1.238333434E-2,-1.105179265E-2
2.397562738E1,1.013302878E-1,-1.131810062E-2,-1.424749196E-2
2.397764019E1,9.813459218E-2,-1.451379992E-2,-1.637795754E-2
2.397965316E1,9.919982404E-2,-1.664426550E-2,-1.744319126E-2
2.398166472E1,9.813459218E-2,-1.770949923E-2,-2.170412242E-2
2.398367649E1,9.813459218E-2,-1.557903271E-2,-2.383458801E-2
2.398568847E1,9.706936032E-2,-1.877473295E-2,-2.489982173E-2
2.398770077E1,9.493889660E-2,-1.451379992E-2,-2.916075476E-2
2.398971327E1,9.493889660E-2,-1.664426550E-2,-3.022598661E-2
2.399172540E1,9.493889660E-2,-1.344856713E-2,-3.235645220E-2
2.399373774E1,9.493889660E-2,-1.238333434E-2,-3.448691964E-2
2.399575024E1,9.600412846E-2,-1.025286783E-2,-3.661738336E-2
2.399776280E1,9.280842543E-2,-9.187635034E-3,-3.661738336E-2
2.399977550E1,9.493889660E-2,-8.122402243E-3,-3.874785081E-2
2.400178707E1,9.493889660E-2,-8.122402243E-3,-3.981308267E-2
2.400379879E1,9.600412846E-2,-7.057168987E-3,-4.087831825E-2
2.400581066E1,9.813459218E-2,-9.187635034E-3,-4.087831825E-2
2.400782254E1,1.002650559E-1,-9.187635034E-3,-4.300878197E-2
2.400983462E1,1.002650559E-1,-9.187635034E-3,-4.194355011E-2
2.401184670E1,1.034607589E-1,-9.187635034E-3,-4.194355011E-2
2.401385899E1,1.055912226E-1,-8.122402243E-3,-4.194355011E-2
2.401587144E1,1.087869257E-1,-8.122402243E-3,-4.087831825E-2
2.401788394E1,1.109173894E-1,-8.122402243E-3,-3.981308267E-2
2.401989660E1,1.119826213E-1,-9.187635034E-3,-4.087831825E-2
2.402190847E1,1.141130850E-1,-1.131810062E-2,-3.874785081E-2
2.402392050E1,1.173087880E-1,-1.238333434E-2,-3.448691964E-2
2.402593269E1,1.194392517E-1,-1.131810062E-2,-3.555215150E-2
2.402794504E1,1.215697154E-1,-1.025286783E-2,-3.235645220E-2
2.402995754E1,1.247654185E-1,-1.238333434E-2,-3.022598661E-2
2.403197009E1,1.268958896E-1,-1.344856713E-2,-2.703028731E-2
2.403398280E1,1.290263534E-1,-1.451379992E-2,-2.596505545E-2
2.403599561E1,1.322220564E-1,-1.344856713E-2,-2.170412242E-2
2.403800853E1,1.322220564E-1,-1.770949923E-2,-1.744319126E-2
2.404002144E1,1.332872808E-1,-1.770949923E-2,-1.637795754E-2
2.404203024E1,1.343525201E-1,-1.664426550E-2,-1.531272475E-2
2.404403936E1,1.343525201E-1,-1.877473295E-2,-9.986559860E-3
2.404604889E1,1.386134475E-1,-1.770949923E-2,-8.921326138E-3
2.404805873E1,1.375482082E-1,-1.770949923E-2,-4.660394508E-3
2.405006920E1,1.407439113E-1,-1.557903271E-2,-2.529928461E-3
2.405208014E1,1.396786869E-1,-1.664426550E-2,-1.464695437E-3
2.405409175E1,1.396786869E-1,-1.238333434E-2,2.796236658E-3
2.405610389E1,1.396786869E-1,-1.025286783E-2,4.926702939E-3
2.405811670E1,1.407439113E-1,-1.131810062E-2,8.122402243E-3
2.406013009E1,1.396786869E-1,-9.187635034E-3,9.187635034E-3
2.406214405E1,1.407439113E-1,-7.057168987E-3,1.131810062E-2
2.406415847E1,1.407439113E-1,-1.731003635E-3,1.451379992E-2
2.406617311E1,1.386134475E-1,-6.657706108E-4,1.664426550E-2
2.406818795E1,1.386134475E-1,4.660394508E-3,1.877473295E-2
2.407020290E1,1.396786869E-1,7.856093347E-3,2.090519853E-2
2.407221764E1,1.386134475E-1,1.105179265E-2,2.090519853E-2
2.407422978E1,1.375482082E-1,1.318225823E-2,2.410089783E-2
2.407623764E1,1.343525201E-1,1.637795754E-2,2.197043039E-2
2.407824587E1,1.332872808E-1,2.170412242E-2,2.090519853E-2
2.408025462E1,1.343525201E-1,2.596505545E-2,1.664426550E-2
2.408226399E1,1.343525201E-1,3.235645220E-2,1.451379992E-2
2.408427405E1,1.300915778E-1,3.342168778E-2,1.025286783E-2
2.408628467E1,1.311568171E-1,3.555215150E-2,4.926702939E-3
2.408829613E1,1.300915778E-1,3.448691964E-2,-3.994623839E-4
2.409030837E1,1.279611140E-1,3.022598661E-2,-1.464695437E-3
2.409232139E1,1.258306503E-1,2.489982173E-2,-3.595161485E-3
2.409433509E1,1.183740199E-1,1.744319126E-2,-4.660394508E-3
2.409634915E1,1.151783243E-1,1.211702544E-2,-5.725627299E-3
2.409836358E1,1.098521575E-1,9.986559860E-3,-5.725627299E-3
2.410037821E1,1.077216864E-1,7.856093347E-3,-6.790860556E-3
2.410239295E1,1.055912226E-1,4.660394508E-3,-6.790860556E-3
2.410440769E1,9.600412846E-2,6.790860556E-3,-6.790860556E-3
2.410642243E1,9.174319357E-2,3.595161485E-3,-7.856093347E-3
2.410843717E1,8.641702682E-2,1.464695437E-3,-5.725627299E-3
2.411044925E1,8.002562821E-2,3.994623839E-4,-7.856093347E-3
2.411246134E1,7.363422960E-2,-6.657706108E-4,-8.921326138E-3
2.411447342E1,7.043853402E-2,-1.731003635E-3,-5.725627299E-3
2.411648436E1,6.085143611E-2,-6.657706108E-4,-7.856093347E-3
2.411849545E1,5.765573680E-2,-3.861469682E-3,-4.660394508E-3
2.412050665E1,5.126433820E-2,-3.861469682E-3,-3.595161485E-3
2.412251800E1,4.487293959E-2,-8.122402243E-3,-3.595161485E-3
2.412452957E1,4.274247587E-2,-7.057168987E-3,-2.529928461E-3
2.412654118E1,3.528584540E-2,-1.025286783E-2,-2.529928461E-3
2.412855306E1,3.315537795E-2,-1.025286783E-2,-1.464695437E-3
2.413056514E1,2.889444493E-2,-9.187635034E-3,-1.464695437E-3
2.413257743E1,2.676397935E-2,-1.238333434E-2,6.657706108E-4
2.413458993E1,2.143781446E-2,-1.025286783E-2,-3.994623839E-4
2.413660243E1,1.930734888E-2,-1.025286783E-2,-3.994623839E-4
2.413861514E1,1.717688330E-2,-5.991935730E-3,-2.529928461E-3
2.414062800E1,1.504641678E-2,-3.861469682E-3,-3.994623839E-4
2.414264103E1,1.291595027E-2,3.994623839E-4,-1.464695437E-3
2.414465410E1,1.185071748E-2,3.595161485E-3,-1.464695437E-3
2.414666462E1,1.291595027E-2,9.986559860E-3,-3.994623839E-4
2.414867540E1,8.521864191E-3,1.105179265E-2,-3.994623839E-4
2.415068644E1,8.521864191E-3,1.424749196E-2,6.657706108E-4
2.415269780E1,1.065232977E-2,1.637795754E-2,1.731003635E-3
2.415470946E1,9.587096982E-3,2.383458801E-2,6.657706108E-4
2.415672129E1,1.185071748E-2,2.596505545E-2,6.657706108E-4
2.415873347E1,1.185071748E-2,2.703028731E-2,2.796236658E-3
2.416074597E1,1.291595027E-2,3.129122034E-2,3.861469682E-3
2.416275879E1,1.185071748E-2,3.129122034E-2,4.926702939E-3
2.416477186E1,1.504641678E-2,3.342168778E-2,5.991935730E-3
2.416678493E1,1.717688330E-2,3.555215150E-2,7.057168987E-3
2.416879821E1,1.824211515E-2,3.768261895E-2,8.122402243E-3
2.417081160E1,2.143781446E-2,3.768261895E-2,1.025286783E-2
2.417282504E1,2.143781446E-2,3.661738336E-2,9.187635034E-3
2.417483847E1,2.356828004E-2,3.768261895E-2,1.131810062E-2
2.417684759E1,2.463351376E-2,3.768261895E-2,1.025286783E-2
2.417885696E1,2.569874749E-2,3.661738336E-2,1.025286783E-2
2.418086670E1,2.782921307E-2,3.661738336E-2,8.122402243E-3
2.418287691E1,2.995967865E-2,3.555215150E-2,8.122402243E-3
2.418488764E1,3.315537795E-2,3.555215150E-2,8.122402243E-3
2.418689873E1,3.209014609E-2,3.022598661E-2,7.057168987E-3
2.418891040E1,3.635107726E-2,2.809552103E-2,5.991935730E-3
2.419092264E1,3.848154470E-2,2.703028731E-2,4.926702939E-3
2.419293545E1,3.741630912E-2,2.170412242E-2,4.926702939E-3
2.419494873E1,3.848154470E-2,2.170412242E-2,1.731003635E-3
2.419696228E1,4.167724028E-2,1.637795754E-2,-3.994623839E-4
2.419897623E1,4.167724028E-2,1.637795754E-2,-2.529928461E-3
2.420099050E1,4.380770773E-2,1.105179265E-2,-4.660394508E-3
2.420300498E1,4.380770773E-2,9.986559860E-3,-7.856093347E-3
2.420501738E1,4.380770773E-2,1.105179265E-2,-9.986559860E-3
2.420708238E1,4.700340703E-2,7.856093347E-3,-1.105179265E-2
2.420906707E1,4.700340703E-2,7.856093347E-3,-1.318225823E-2
2.421105175E1,5.019910634E-2,6.790860556E-3,-1.531272475E-2
2.421303785E1,5.019910634E-2,7.856093347E-3,-1.637795754E-2
2.421502629E1,5.126433820E-2,8.921326138E-3,-1.850842312E-2
2.421701780E1,5.232957378E-2,9.986559860E-3,-2.170412242E-2
2.421901326E1,5.232957378E-2,9.986559860E-3,-2.063889056E-2
2.422101316E1,5.126433820E-2,1.211702544E-2,-2.276935615E-2
2.422301780E1,5.446003750E-2,1.424749196E-2,-2.489982173E-2
2.422502728E1,5.446003750E-2,1.637795754E-2,-2.489982173E-2
2.422704134E1,5.339480564E-2,1.957365684E-2,-2.596505545E-2
2.422905988E1,5.339480564E-2,2.170412242E-2,-2.596505545E-2
2.423108248E1,5.019910634E-2,2.489982173E-2,-2.596505545E-2
2.423310863E1,5.019910634E-2,2.596505545E-2,-2.596505545E-2
2.423513754E1,4.913387448E-2,2.596505545E-2,-2.596505545E-2
2.423716826E1,4.913387448E-2,2.703028731E-2,-2.383458801E-2
2.423920024E1,4.913387448E-2,2.809552103E-2,-2.383458801E-2
2.424123259E1,4.700340703E-2,2.916075476E-2,-2.383458801E-2
2.424325488E1,4.700340703E-2,3.022598661E-2,-2.383458801E-2
2.424526582E1,4.274247587E-2,3.022598661E-2,-2.489982173E-2
2.424727394E1,4.061200842E-2,3.022598661E-2,-2.276935615E-2
2.424928238E1,4.061200842E-2,3.235645220E-2,-2.276935615E-2
2.425129123E1,4.061200842E-2,3.022598661E-2,-2.276935615E-2
2.425330066E1,3.954677656E-2,3.129122034E-2,-2.276935615E-2
2.425531076E1,3.741630912E-2,2.809552103E-2,-2.170412242E-2
2.425732139E1,3.741630912E-2,2.596505545E-2,-2.276935615E-2
2.425933280E1,3.422060981E-2,2.383458801E-2,-2.276935615E-2
2.426134498E1,3.209014609E-2,2.063889056E-2,-2.276935615E-2
2.426335774E1,2.995967865E-2,1.850842312E-2,-2.276935615E-2
2.426537097E1,2.782921307E-2,1.531272475E-2,-2.170412242E-2
2.426738472E1,2.676397935E-2,9.986559860E-3,-2.276935615E-2
2.426939884E1,2.569874749E-2,5.725627299E-3,-2.276935615E-2
2.427141321E1,2.356828004E-2,4.660394508E-3,-2.383458801E-2
2.427342790E1,2.569874749E-2,1.464695437E-3,-2.383458801E-2
2.427544285E1,2.250304818E-2,-2.796236658E-3,-2.383458801E-2
2.427745738E1,1.930734888E-2,-1.731003635E-3,-2.383458801E-2
2.427947196E1,1.930734888E-2,-3.861469682E-3,-2.276935615E-2
2.428148056E1,1.930734888E-2,-3.861469682E-3,-2.489982173E-2
2.428348952E1,1.824211515E-2,-3.861469682E-3,-2.276935615E-2
2.428549889E1,1.717688330E-2,-2.796236658E-3,-2.276935615E-2
2.428750868E1,1.504641678E-2,-1.731003635E-3,-2.383458801E-2
2.428951915E1,1.717688330E-2,2.529928461E-3,-2.276935615E-2
2.429153009E1,1.611164957E-2,2.529928461E-3,-2.276935615E-2
2.429354170E1,1.611164957E-2,8.921326138E-3,-2.383458801E-2
2.429555399E1,1.930734888E-2,1.105179265E-2,-2.063889056E-2
2.429756681E1,2.037258074E-2,1.957365684E-2,-2.809552103E-2
2.429958024E1,2.250304818E-2,2.703028731E-2,-3.342168778E-2
2.430159399E1,2.676397935E-2,3.661738336E-2,-4.194355011E-2
2.430360821E1,3.528584540E-2,4.300878197E-2,-4.940018058E-2
2.430562280E1,4.487293959E-2,4.726971686E-2,-5.898727849E-2
2.430763748E1,4.700340703E-2,4.513924941E-2,-6.431344151E-2
2.430965228E1,5.232957378E-2,4.194355011E-2,-7.070484012E-2
2.431166347E1,5.978620425E-2,3.768261895E-2,-7.709623873E-2
2.431367488E1,6.724283099E-2,3.022598661E-2,-8.029194176E-2
2.431568655E1,7.043853402E-2,2.916075476E-2,-8.348763734E-2
2.431769832E1,7.363422960E-2,2.276935615E-2,-8.135717362E-2
2.431971035E1,7.896039635E-2,2.383458801E-2,-8.135717362E-2
2.432172243E1,8.322133124E-2,2.596505545E-2,-7.922670245E-2
2.432373457E1,8.961272985E-2,2.703028731E-2,-7.709623873E-2
2.432574696E1,9.493889660E-2,2.916075476E-2,-7.390054315E-2
2.432775962E1,1.013302878E-1,3.448691964E-2,-7.496577501E-2
2.432977248E1,1.013302878E-1,3.661738336E-2,-7.390054315E-2
2.433178535E1,1.098521575E-1,3.981308267E-2,-7.283531129E-2
2.433379837E1,1.151783243E-1,3.874785081E-2,-7.177007198E-2
2.433581149E1,1.205044836E-1,3.555215150E-2,-7.283531129E-2
2.433782483E1,1.247654185E-1,3.022598661E-2,-6.963960826E-2
2.433983816E1,1.268958896E-1,2.489982173E-2,-6.963960826E-2
2.434184780E1,1.322220564E-1,2.170412242E-2,-6.857437640E-2
2.434385764E1,1.343525201E-1,1.957365684E-2,-6.537867337E-2
2.434586774E1,1.364829838E-1,1.637795754E-2,-6.431344151E-2
2.434787827E1,1.407439113E-1,1.424749196E-2,-6.218297780E-2
2.434988920E1,1.386134475E-1,1.318225823E-2,-6.111774594E-2
2.435190040E1,1.407439113E-1,1.531272475E-2,-5.898727849E-2
2.435391207E1,1.418091506E-1,1.531272475E-2,-5.685681105E-2
2.435592420E1,1.407439113E-1,1.531272475E-2,-5.259587988E-2
2.435793670E1,1.407439113E-1,1.531272475E-2,-5.153064802E-2
2.435994962E1,1.375482082E-1,1.318225823E-2,-4.726971686E-2
2.436196274E1,1.375482082E-1,1.211702544E-2,-4.620448127E-2
2.436397623E1,1.354177445E-1,1.318225823E-2,-4.194355011E-2
2.436599004E1,1.322220564E-1,1.211702544E-2,-3.874785081E-2
2.436800410E1,1.290263534E-1,1.531272475E-2,-3.768261895E-2
2.437001827E1,1.268958896E-1,1.637795754E-2,-3.448691964E-2
2.437202967E1,1.247654185E-1,1.318225823E-2,-3.129122034E-2
2.437404129E1,1.215697154E-1,1.744319126E-2,-3.129122034E-2
2.437605311E1,1.183740199E-1,1.744319126E-2,-2.916075476E-2
2.437806524E1,1.151783243E-1,2.063889056E-2,-2.703028731E-2
2.438007754E1,1.109173894E-1,2.276935615E-2,-2.596505545E-2
2.438208988E1,1.077216864E-1,2.276935615E-2,-2.383458801E-2
2.438410243E1,1.055912226E-1,2.703028731E-2,-2.170412242E-2
2.438611498E1,1.023955271E-1,2.596505545E-2,-1.744319126E-2
2.438812774E1,1.013302878E-1,2.596505545E-2,-1.637795754E-2
2.439014061E1,9.600412846E-2,3.022598661E-2,-1.531272475E-2
2.439215358E1,9.813459218E-2,3.129122034E-2,-1.424749196E-2
2.439416660E1,9.280842543E-2,2.809552103E-2,-1.211702544E-2
2.439617962E1,8.961272985E-2,2.809552103E-2,-1.211702544E-2
2.439819264E1,9.067796171E-2,3.022598661E-2,-1.105179265E-2
2.440020509E1,8.854749799E-2,2.809552103E-2,-8.921326138E-3
2.440221754E1,9.174319357E-2,2.703028731E-2,-7.856093347E-3
2.440422743E1,8.748225868E-2,2.596505545E-2,-6.790860556E-3
2.440623613E1,8.748225868E-2,2.063889056E-2,-5.725627299E-3
2.440824519E1,8.641702682E-2,1.744319126E-2,-4.660394508E-3
2.441025467E1,9.067796171E-2,1.531272475E-2,-5.725627299E-3
2.441226472E1,8.535179496E-2,6.790860556E-3,-4.660394508E-3
2.441427535E1,8.748225868E-2,-1.731003635E-3,-3.595161485E-3
2.441628639E1,8.748225868E-2,-8.122402243E-3,-2.529928461E-3
2.441829795E1,8.748225868E-2,-1.025286783E-2,-3.595161485E-3
2.442031014E1,8.535179496E-2,-1.664426550E-2,-4.660394508E-3
2.442232300E1,8.322133124E-2,-2.090519853E-2,-4.660394508E-3
2.442433644E1,8.002562821E-2,-2.303566411E-2,-5.725627299E-3
2.442635035E1,7.682993263E-2,-2.303566411E-2,-5.725627299E-3
2.442836457E1,7.469946891E-2,-2.090519853E-2,-6.790860556E-3
2.443037889E1,7.150376588E-2,-1.877473295E-2,-7.856093347E-3
2.443239326E1,6.617759913E-2,-1.557903271E-2,-7.856093347E-3
2.443440733E1,6.511236727E-2,-1.131810062E-2,-1.105179265E-2
2.443642014E1,6.298190355E-2,-1.731003635E-3,-1.211702544E-2
2.443843311E1,5.872096866E-2,1.464695437E-3,-1.424749196E-2
2.444044613E1,5.659050494E-2,7.856093347E-3,-1.531272475E-2
2.444245920E1,5.232957378E-2,1.211702544E-2,-1.637795754E-2
2.444447228E1,4.700340703E-2,1.637795754E-2,-1.744319126E-2
2.444648040E1,4.700340703E-2,2.170412242E-2,-1.957365684E-2
2.444848889E1,4.380770773E-2,2.383458801E-2,-1.850842312E-2
2.445049785E1,3.848154470E-2,2.809552103E-2,-2.063889056E-2
2.445250738E1,3.635107726E-2,2.703028731E-2,-1.957365684E-2
2.445451759E1,3.635107726E-2,3.022598661E-2,-2.063889056E-2
2.445652837E1,3.528584540E-2,2.809552103E-2,-1.957365684E-2
2.445853993E1,3.315537795E-2,2.809552103E-2,-1.850842312E-2
2.446055222E1,2.889444493E-2,2.703028731E-2,-1.850842312E-2
2.446256519E1,2.995967865E-2,2.916075476E-2,-1.744319126E-2
2.446457879E1,2.676397935E-2,2.703028731E-2,-1.531272475E-2
2.446659274E1,2.995967865E-2,2.703028731E-2,-1.424749196E-2
2.446860722E1,2.569874749E-2,2.489982173E-2,-1.211702544E-2
2.447062207E1,2.569874749E-2,2.489982173E-2,-1.318225823E-2
2.447263717E1,2.782921307E-2,2.383458801E-2,-1.105179265E-2
2.447465238E1,2.782921307E-2,2.063889056E-2,-9.986559860E-3
2.447666353E1,2.569874749E-2,2.276935615E-2,-1.211702544E-2
2.447867493E1,2.889444493E-2,1.957365684E-2,-1.105179265E-2
2.448068660E1,2.995967865E-2,1.744319126E-2,-8.921326138E-3
2.448269852E1,3.102491237E-2,1.744319126E-2,-7.856093347E-3
2.448471066E1,3.209014609E-2,1.531272475E-2,-8.921326138E-3
2.448672285E1,3.635107726E-2,1.211702544E-2,-1.211702544E-2
2.448873530E1,3.528584540E-2,1.105179265E-2,-8.921326138E-3
2.449074795E1,3.848154470E-2,7.856093347E-3,-8.921326138E-3
2.449276076E1,4.061200842E-2,3.595161485E-3,-9.986559860E-3
2.449477373E1,4.274247587E-2,3.595161485E-3,-1.105179265E-2
2.449678509E1,4.167724028E-2,3.994623839E-4,-8.921326138E-3
2.449879670E1,4.380770773E-2,-1.731003635E-3,-8.921326138E-3
2.450080852E1,4.593817517E-2,-2.796236658E-3,-1.105179265E-2
2.450282040E1,4.806863889E-2,-4.926702939E-3,-9.986559860E-3
2.450483254E1,5.126433820E-2,-2.796236658E-3,-1.105179265E-2
2.450684472E1,5.232957378E-2,-3.861469682E-3,-9.986559860E-3
2.450885717E1,5.232957378E-2,-2.796236658E-3,-1.105179265E-2
2.451086983E1,5.552527308E-2,-1.731003635E-3,-8.921326138E-3
2.451288264E1,5.659050494E-2,-2.796236658E-3,-9.986559860E-3
2.451489561E1,5.659050494E-2,-1.731003635E-3,-9.986559860E-3
2.451690738E1,5.659050494E-2,-2.796236658E-3,-9.986559860E-3
2.451891931E1,5.765573680E-2,-6.657706108E-4,-7.856093347E-3
2.452093139E1,5.659050494E-2,-6.657706108E-4,-8.921326138E-3
2.452294368E1,6.191666797E-2,3.994623839E-4,-8.921326138E-3
2.452495613E1,5.659050494E-2,3.994623839E-4,-4.660394508E-3
2.452696842E1,5.659050494E-2,1.464695437E-3,-4.660394508E-3
2.452898087E1,5.659050494E-2,3.595161485E-3,-2.529928461E-3
2.453099347E1,5.446003750E-2,3.595161485E-3,-1.464695437E-3
2.453300618E1,5.232957378E-2,5.725627299E-3,-1.464695437E-3
2.453501899E1,4.913387448E-2,6.790860556E-3,1.731003635E-3
2.453702972E1,4.913387448E-2,1.105179265E-2,2.796236658E-3
2.453904066E1,4.593817517E-2,1.105179265E-2,5.991935730E-3
2.454105186E1,4.061200842E-2,1.531272475E-2,8.122402243E-3
2.454306332E1,3.954677656E-2,1.957365684E-2,9.187635034E-3
2.454507509E1,3.635107726E-2,2.489982173E-2,1.344856713E-2
2.454708696E1,3.315537795E-2,3.022598661E-2,1.664426550E-2
2.454909915E1,3.102491237E-2,3.555215150E-2,1.877473295E-2
2.455111160E1,2.995967865E-2,3.661738336E-2,2.197043039E-2
2.455312436E1,2.676397935E-2,4.407401755E-2,2.303566411E-2
2.455513738E1,2.569874749E-2,4.726971686E-2,2.516612969E-2
2.455715040E1,2.569874749E-2,5.153064802E-2,2.623136342E-2
2.455916358E1,2.356828004E-2,5.472634733E-2,2.836182900E-2
2.456117686E1,2.356828004E-2,5.792204663E-2,2.836182900E-2
2.456319024E1,2.356828004E-2,5.898727849E-2,3.049229458E-2
2.456520363E1,2.676397935E-2,6.111774594E-2,3.155753016E-2
2.456721259E1,2.569874749E-2,6.218297780E-2,3.262276202E-2
2.456922186E1,2.889444493E-2,6.324820966E-2,3.262276202E-2
2.457123149E1,2.782921307E-2,6.218297780E-2,3.262276202E-2
2.457324160E1,2.782921307E-2,6.111774594E-2,3.262276202E-2
2.457525222E1,3.315537795E-2,6.111774594E-2,3.155753016E-2
2.457726321E1,3.528584540E-2,6.111774594E-2,3.049229458E-2
2.457927483E1,3.954677656E-2,5.898727849E-2,3.049229458E-2
2.458128707E1,4.380770773E-2,5.898727849E-2,2.942706272E-2
2.458329988E1,4.593817517E-2,5.685681105E-2,2.836182900E-2
2.458531321E1,5.126433820E-2,5.579157919E-2,2.623136342E-2
2.458732686E1,5.552527308E-2,5.685681105E-2,2.303566411E-2
2.458934092E1,5.978620425E-2,5.685681105E-2,1.983996481E-2
2.459135524E1,6.617759913E-2,6.324820966E-2,1.877473295E-2
2.459336967E1,6.830807030E-2,6.750914454E-2,1.877473295E-2
2.459538222E1,7.469946891E-2,7.070484012E-2,1.770949923E-2
2.459739504E1,7.789516449E-2,6.963960826E-2,1.983996481E-2
2.459940670E1,8.002562821E-2,6.431344151E-2,1.983996481E-2
2.460141837E1,8.748225868E-2,5.898727849E-2,1.983996481E-2
2.460343024E1,9.067796171E-2,4.833494872E-2,2.090519853E-2
2.460544238E1,9.387365729E-2,4.087831825E-2,2.410089783E-2
2.460745457E1,1.002650559E-1,3.555215150E-2,2.197043039E-2
2.460946696E1,1.013302878E-1,2.809552103E-2,2.410089783E-2
2.461147936E1,1.034607589E-1,2.383458801E-2,2.410089783E-2
2.461349196E1,1.077216864E-1,2.489982173E-2,2.410089783E-2
2.461550472E1,1.119826213E-1,2.063889056E-2,2.729659714E-2
2.461751748E1,1.183740199E-1,2.170412242E-2,2.516612969E-2
2.461953035E1,1.194392517E-1,2.596505545E-2,2.303566411E-2
2.462154056E1,1.215697154E-1,2.703028731E-2,2.303566411E-2
2.462355102E1,1.258306503E-1,2.809552103E-2,2.197043039E-2
2.462556181E1,1.300915778E-1,3.129122034E-2,1.983996481E-2
2.462757285E1,1.332872808E-1,3.129122034E-2,1.664426550E-2
2.462958431E1,1.386134475E-1,3.129122034E-2,1.451379992E-2
2.463159597E1,1.418091506E-1,3.129122034E-2,1.344856713E-2
2.463360806E1,1.439396143E-1,3.022598661E-2,1.131810062E-2
2.463562056E1,1.482005417E-1,2.489982173E-2,1.131810062E-2
2.463763363E1,1.524614692E-1,2.383458801E-2,1.025286783E-2
2.463964702E1,1.588528752E-1,2.276935615E-2,9.187635034E-3
2.464166050E1,1.631138027E-1,1.957365684E-2,7.057168987E-3
2.464367420E1,1.673747450E-1,1.744319126E-2,8.122402243E-3
2.464568800E1,1.716356725E-1,1.424749196E-2,9.187635034E-3
2.464770196E1,1.748313755E-1,1.318225823E-2,7.057168987E-3
2.464971592E1,1.801575422E-1,1.318225823E-2,8.122402243E-3
2.465172347E1,1.833532304E-1,1.424749196E-2,7.057168987E-3
2.465373139E1,1.886793971E-1,1.744319126E-2,5.991935730E-3
2.465573983E1,1.940055639E-1,2.276935615E-2,1.731003635E-3
2.465774899E1,1.982664913E-1,2.809552103E-2,-4.660394508E-3
2.465975894E1,2.035926580E-1,2.916075476E-2,-9.986559860E-3
2.466176952E1,2.131797522E-1,2.703028731E-2,-1.318225823E-2
2.466378092E1,2.217016220E-1,2.703028731E-2,-1.957365684E-2
2.466579295E1,2.280930281E-1,2.170412242E-2,-2.383458801E-2
2.466780582E1,2.398105860E-1,1.850842312E-2,-2.703028731E-2
2.466981941E1,2.472672164E-1,1.531272475E-2,-3.235645220E-2
2.467183347E1,2.600499988E-1,1.211702544E-2,-3.342168778E-2
2.467384816E1,2.696371078E-1,9.986559860E-3,-3.555215150E-2
